,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
8,SATS,EchoStar Corp,Before Market Open,-0.18,,,2020-05-06
55,SATSV,EchoStar Corp,Before Market Open,,,,2020-05-06
55,SAVA,Cassava Sciences Inc,Before Market Open,,,,2020-04-27
38,SAVE,Spirit Airlines Inc,After Market Close,-0.64,,,2020-05-06
4,SB,Safe Bulkers Inc,Before Market Open,-0.1,,,2020-05-26
90,SBAC,SBA Communications Corp,After Market Close,0.41,,,2020-05-05
73,SBBP,Strongbridge Biopharma plc,Before Market Open,-0.22,,,2020-05-06
33,SBCF,Seacoast Banking Corporation of Florida,After Market Close,0.4,,,2020-04-28
4,SBFG,SB Financial Group Inc,Before Market Open,0.24,0.09,-62.5,2020-04-23
51,SBGI,Sinclair Broadcast Group Inc,TAS,0.06,,,2020-05-06
39,SBH,Sally Beauty Holdings Inc,Before Market Open,0.3,,,2020-04-29
34,SBKK,Suncrest Bank,TAS,,,,2020-04-28
3,SBLK,Star Bulk Carriers Corp,Time Not Supplied,-0.01,,,2020-05-20
41,SBNY,Signature Bank,TAS,2.18,1.88,-13.76,2020-04-23
60,SBOT,Stellar Biotechnologies Inc,Before Market Open,,,,2020-05-06
87,SBRA,Sabra Health Care REIT Inc,After Market Close,0.21,,,2020-05-06
18,SBSAA,Spanish Broadcasting System Inc,Time Not Supplied,,,,2020-05-13
61,SBSI,Southside Bancshares Inc,Before Market Open,0.48,,,2020-05-05
70,SBUX,Starbucks Corp,After Market Close,0.34,,,2020-04-28
71,SC,Santander Consumer USA Holdings Inc,Before Market Open,-0.01,,,2020-04-28
38,SCCO,Southern Copper Corp,After Market Close,0.41,,,2020-04-27
22,SCHN,Schnitzer Steel Industries Inc,TAS,0.23,0.31,34.78,2020-04-02
14,SCHN,Schnitzer Steel Industries Inc,Before Market Open,-0.17,,,2020-06-24
21,SCHW,Charles Schwab Corp,TAS,0.62,0.58,-6.45,2020-04-15
86,SCI,Service Corporation International,After Market Close,0.46,,,2020-04-29
23,SCIL,Scientific Learning Corp,Time Not Supplied,,,,2020-05-12
26,SCKT,Socket Mobile Inc,After Market Close,,,,2020-04-29
23,SCL,Stepan Co,TAS,0.78,1.04,33.33,2020-04-21
68,SCM,Stellus Capital Investment Corp,After Market Close,0.31,,,2020-05-11
13,SCOO,School Specialty Inc,After Market Close,,,,2020-04-06
16,SCOO,School Specialty Inc,TAS,,,,2020-04-07
74,SCOR,Comscore Inc,Time Not Supplied,-0.29,,,2020-05-06
7,SCS,Steelcase Inc,After Market Close,-0.23,,,2020-06-22
8,SCSC,ScanSource Inc,After Market Close,0.46,,,2020-05-11
75,SCU,Sculptor Capital Management Inc,Before Market Open,0.41,,,2020-05-06
3,SCU,Sculptor Capital Management Inc,Before Market Open,0.41,,,2020-05-06
7,SCVL,Shoe Carnival Inc,After Market Close,-0.34,,,2020-05-20
21,SDC,SmileDirectClub Inc,After Market Close,-0.19,,,2020-05-19
94,SDI,Standard Diversified Inc,TAS,,,,2020-05-06
32,SDLP,Seadrill Partners LLC,Time Not Supplied,,,,2020-05-21
28,SDLPF,Seadrill Partners LLC,Time Not Supplied,,,,2020-05-21
26,SDPI,Superior Drilling Products Inc,Before Market Open,,,,2020-05-07
30,SDRL,Seadrill Ltd,Time Not Supplied,-2.15,,,2020-05-21
14,SEAC,SeaChange International Inc,After Market Close,0.18,0.13,-27.78,2020-04-06
18,SEAC,SeaChange International Inc,After Market Close,-0.05,,,2020-06-04
58,SEAS,SeaWorld Entertainment Inc,Before Market Open,-0.64,,,2020-05-08
67,SEB,Seaboard Corp,Time Not Supplied,,,,2020-04-28
40,SECO,Secoo Holding Ltd,TAS,,,,2020-04-30
48,SEE,Sealed Air Corp,Before Market Open,0.58,,,2020-05-05
86,SEGN,Success Entertainment Group International Inc,Time Not Supplied,,,,2020-05-11
60,SEIC,SEI Investments Co,TAS,0.77,0.72,-6.49,2020-04-23
63,SEM,Select Medical Holdings Corp,After Market Close,0.32,,,2020-04-30
52,SEMG,SemGroup Corp,Time Not Supplied,,,,2020-05-05
5,SENEA,Seneca Foods Corp,TAS,,,,2020-06-11
4,SENEB,Seneca Foods Corp,TAS,,,,2020-06-11
36,SENR,Strategic Environmental & Energy Resources Inc,Before Market Open,,,,2020-05-12
2,SENR,Strategic Environmental & Energy Resources Inc,Before Market Open,,,,2020-06-29
72,SERV,Servicemaster Global Holdings Inc,TAS,0.18,,,2020-05-07
6,SF,Stifel Financial Corp,Before Market Open,1.37,,,2020-04-30
17,SFBS,ServisFirst Bancshares Inc,TAS,0.63,0.64,1.59,2020-04-20
48,SFE,Safeguard Scientifics Inc,Before Market Open,-0.34,,,2020-04-30
11,SFIX,Stitch Fix Inc,After Market Close,-0.16,,,2020-06-08
3,SFL,SFL Corporation Ltd,Time Not Supplied,0.24,,,2020-05-19
99,SFM,Sprouts Farmers Market Inc,After Market Close,0.51,,,2020-05-05
0,SFM,Sprouts Farmers Market Inc,After Market Close,0.51,,,2020-05-05
35,SFNC,Simmons First National Corp,TAS,0.43,0.68,58.14,2020-04-21
7,SFST,Southern First Bancshares Inc,Time Not Supplied,0.86,,,2020-04-13
75,SFUN,Fang Holdings Ltd,TAS,,,,2020-04-24
3,SFUN,Fang Holdings Ltd,Before Market Open,,,,2020-06-15
8,SG,Sirius International Insurance Group Ltd,Before Market Open,0.35,,,2020-05-05
71,SGA,Saga Communications Inc,TAS,,,,2020-05-06
96,SGC,Superior Group of Companies Inc,Before Market Open,0.14,,,2020-04-30
34,SGEN,Seattle Genetics Inc,After Market Close,-0.79,,,2020-04-30
14,SGH,Smart Global Holdings Inc,After Market Close,0.5,0.52,4.0,2020-04-07
98,SGMO,Sangamo Therapeutics Inc,Time Not Supplied,-0.29,,,2020-05-06
56,SGRP,SPAR Group Inc,Time Not Supplied,,,,2020-05-13
80,SGRY,Surgery Partners Inc,Before Market Open,-0.44,,,2020-05-06
63,SGU,Star Group LP,Time Not Supplied,,,,2020-04-29
50,SHAK,Shake Shack Inc,After Market Close,0.01,,,2020-05-04
34,SHBI,Shore Bancshares Inc,After Market Close,0.25,,,2020-04-24
96,SHEN,Shenandoah Telecommunications Co,Before Market Open,0.3,,,2020-05-07
1,SHIP,Seanergy Maritime Holdings Corp,Time Not Supplied,-0.28,,,2020-06-12
40,SHO,Sunstone Hotel Investors Inc,Time Not Supplied,-0.03,,,2020-05-04
25,SHOO,Steven Madden Ltd,Before Market Open,0.22,,,2020-05-28
94,SHW,Sherwin-Williams Co,Before Market Open,3.94,,,2020-04-29
1,SI,Silvergate Capital Corp,Before Market Open,0.18,,,2020-04-29
31,SIBN,SI-BONE Inc,After Market Close,-0.38,,,2020-05-04
40,SIC,Select Interior Concepts Inc,Before Market Open,-0.09,,,2020-05-08
93,SIFY,Sify Technologies Ltd,Before Market Open,,,,2020-04-24
19,SIG,Signet Jewelers Ltd,TAS,-2.45,,,2020-06-04
82,SIGA,SIGA Technologies Inc,Time Not Supplied,,,,2020-04-30
1,SIGI,Selective Insurance Group Inc,After Market Close,1.01,,,2020-05-05
99,SILC,Silicom Ltd,Before Market Open,0.19,,,2020-04-30
94,SILK,Silk Road Medical Inc,After Market Close,-0.29,,,2020-04-30
43,SIMLD,Simlatus Corp,Time Not Supplied,,,,2020-04-24
95,SIMO,Silicon Motion Technology Corp,After Market Close,0.67,,,2020-04-28
18,SINA,SINA Corp,Before Market Open,0.11,,,2020-05-21
43,SINT,SINTX Technologies Inc,Time Not Supplied,-0.18,,,2020-05-14
35,SIRI,Sirius XM Holdings Inc,Before Market Open,0.05,,,2020-04-28
95,SITC,Site Centers Corp,Before Market Open,0.07,,,2020-04-30
4,SITE,SiteOne Landscape Supply Inc,Before Market Open,-0.56,,,2020-04-29
85,SITM,SiTime Corp,After Market Close,-0.18,,,2020-05-06
99,SIVB,SVB Financial Group,After Market Close,,,,2020-04-23
0,SIVBP,SVB Financial Group,After Market Close,,,,2020-04-23
91,SIX,Six Flags Entertainment Corp,Before Market Open,-1.08,,,2020-04-30
5,SJM,J M Smucker Co,Before Market Open,2.29,,,2020-06-04
35,SJT,San Juan Basin Royalty Trust,Time Not Supplied,,,,2020-05-11
29,SJW,SJW Group,After Market Close,0.33,,,2020-05-04
14,SKAS,Saker Aviation Services Inc,Time Not Supplied,,,,2020-05-13
50,SKT,Tanger Factory Outlet Centers Inc,After Market Close,0.18,,,2020-05-11
29,SKX,Skechers USA Inc,TAS,0.39,0.39,,2020-04-23
14,SKY,Skyline Champion Corp,Before Market Open,0.22,,,2020-05-20
12,SLAB,Silicon Laboratories Inc,Before Market Open,0.52,,,2020-04-29
21,SLB,Schlumberger NV,TAS,0.24,0.25,4.17,2020-04-17
53,SLCA,U.S. Silica Holdings Inc,Before Market Open,-0.43,,,2020-05-01
57,SLG,SL Green Realty Corp,TAS,0.71,0.59,-16.9,2020-04-22
92,SLGN,Silgan Holdings Inc,TAS,0.5,0.57,14.0,2020-04-22
17,SLM,SLM Corp,Time Not Supplied,,,,2020-04-15
41,SLMBP,SLM Corp,TAS,,,,2020-04-22
18,SLNO,Soleno Therapeutics Inc,Before Market Open,-0.2,,,2020-05-11
15,SLP,Simulations Plus Inc,After Market Close,0.14,0.12,-14.29,2020-04-09
56,SLRC,Solar Capital Ltd,After Market Close,0.42,,,2020-05-07
17,SLRX,Salarius Pharmaceuticals Inc,Before Market Open,,,,2020-04-29
26,SM,SM Energy Co,After Market Close,-0.16,,,2020-05-06
15,SMAR,Smartsheet Inc,After Market Close,-0.2,,,2020-06-04
35,SMBC,Southern Missouri Bancorp Inc,TAS,0.65,,,2020-04-28
70,SMBK,SmartFinancial Inc,After Market Close,0.31,,,2020-04-28
18,SMCI,Super Micro Computer Inc,Before Market Open,0.08,,,2020-05-14
1,SMDM,Singing Machine Company Inc,Time Not Supplied,,,,2020-06-29
49,SMED,Sharps Compliance Corp,Before Market Open,-0.04,,,2020-04-28
41,SMG,Scotts Miracle-Gro Co,Before Market Open,4.19,,,2020-05-06
75,SMHI,SEACOR Marine Holdings Inc,Time Not Supplied,-0.62,,,2020-05-08
45,SMIT,Schmitt Industries Inc,Before Market Open,,,,2020-04-14
89,SMLR,Semler Scientific Inc,Before Market Open,0.28,,,2020-04-27
53,SMLR,Semler Scientific Inc,After Market Close,0.28,,,2020-05-04
73,SMMF,Summit Financial Group Inc,Time Not Supplied,0.42,,,2020-04-24
9,SMPL,Simply Good Foods Co,TAS,0.17,0.23,35.29,2020-04-06
2,SMPL,Simply Good Foods Co,Before Market Open,0.2,,,2020-06-30
26,SMRT,Stein Mart Inc,TAS,,,,2020-05-20
6,SMTC,Semtech Corp,Time Not Supplied,0.32,,,2020-05-27
20,SMTI,Sanara Medtech Inc,Before Market Open,,,,2020-04-17
68,SNA,Snap-On Inc,TAS,,,,2020-04-21
59,SNAP,Snap Inc,TAS,-0.07,-0.08,-14.29,2020-04-21
67,SNBR,Sleep Number Corp,TAS,0.72,1.36,88.89,2020-04-22
70,SND,Smart Sand Inc,After Market Close,0.04,,,2020-05-05
74,SNDR,Schneider National Inc,TAS,0.19,,,2020-04-30
48,SNDX,Syndax Pharmaceuticals Inc,Time Not Supplied,-0.51,,,2020-05-04
59,SNGX,Soligenix Inc,Before Market Open,-0.11,,,2020-05-12
19,SNH,Diversified Healthcare Trust,Before Market Open,,,,2020-05-07
27,SNPS,Synopsys Inc,After Market Close,0.98,,,2020-05-20
48,SNR,New Senior Investment Group Inc,Before Market Open,-0.07,,,2020-05-01
56,SNV,Synovus Financial Corp,TAS,0.57,,,2020-04-24
15,SNWV,SANUWAVE Health Inc,Before Market Open,,,,2020-05-19
4,SNX,SYNNEX Corp,Time Not Supplied,-4.05,,,2020-06-23
72,SNZYQ,Sanchez Energy Corp,Before Market Open,,,,2020-05-06
22,SO,Southern Co,Before Market Open,0.71,,,2020-04-30
33,SOHOO,Sotherly Hotels Inc,After Market Close,,,,2020-05-04
0,SOHU,Sohu.com Ltd,Before Market Open,-0.72,,,2020-04-27
11,SOL,ReneSola Ltd,Before Market Open,-0.03,,,2020-06-25
19,SON,Sonoco Products Co,TAS,0.83,0.94,13.25,2020-04-16
10,SONA,Southern National Bancorp of Virginia Inc,Time Not Supplied,,,,2020-04-24
21,SONN,Sonnet Biotherapeutics Holdings Inc,Time Not Supplied,,,,2020-05-13
71,SP,SP Plus Corp,Time Not Supplied,0.53,,,2020-04-29
83,SPB,Spectrum Brands Holdings Inc,Before Market Open,0.42,,,2020-04-30
10,SPCE,Virgin Galactic Holdings Inc,After Market Close,-0.15,,,2020-05-05
11,SPCE,Virgin Galactic Holdings Inc,TAS,-0.15,,,2020-05-05
34,SPEX,Spherix Inc,Before Market Open,,,,2020-05-14
16,SPFI,South Plains Financial Inc,After Market Close,0.37,,,2020-04-30
27,SPG,Simon Property Group Inc,Before Market Open,1.62,,,2020-04-28
20,SPGI,S&P Global Inc,Before Market Open,2.29,,,2020-04-28
21,SPLK,Splunk Inc,After Market Close,-0.57,,,2020-05-21
62,SPNS,Sapiens International Corporation NV,Time Not Supplied,0.19,,,2020-05-04
72,SPOK,Spok Holdings Inc,TAS,,,,2020-04-29
33,SPOT,Spotify Technology SA,Before Market Open,-0.49,,,2020-04-29
48,SPR,Spirit AeroSystems Holdings Inc,TAS,-1.15,,,2020-05-06
11,SPRT,Support.com Inc,After Market Close,,,,2020-05-11
34,SPSC,SPS Commerce Inc,After Market Close,0.32,,,2020-04-30
62,SPTN,SpartanNash Co,Time Not Supplied,0.47,,,2020-05-11
38,SPWR,SunPower Corp,TAS,-0.19,,,2020-05-07
70,SPXC,SPX Corp,After Market Close,0.52,,,2020-04-30
59,SQBG,Sequential Brands Group Inc,Before Market Open,,,,2020-05-06
67,SQNS,Sequans Communications SA,TAS,-0.37,-0.36,2.7,2020-04-23
68,SQNS,Sequans Communications SA,Before Market Open,-0.37,-0.36,2.7,2020-04-23
91,SR,Spire Inc,Before Market Open,2.96,,,2020-05-08
19,SRC,Spirit Realty Capital Inc,TAS,0.28,,,2020-04-13
40,SRC,Spirit Realty Capital Inc,After Market Close,0.22,,,2020-05-05
0,SRCE,1st Source Corp,TAS,0.78,0.64,-17.95,2020-04-23
89,SRDX,Surmodics Inc,After Market Close,-0.11,,,2020-04-29
90,SRDX,Surmodics Inc,TAS,-0.11,,,2020-04-29
13,SRE,Sempra Energy,TAS,2.16,,,2020-05-04
27,SRG,Seritage Growth Properties,After Market Close,,,,2020-04-30
2,SRNA,Surna Inc,Time Not Supplied,,,,2020-05-11
16,SRRK,Scholar Rock Holding Corp,TAS,-0.02,,,2020-05-12
39,SRYB,Surrey Bancorp,Before Market Open,,,,2020-04-24
84,SSB,South State Corp,TAS,1.23,0.82,-33.33,2020-04-23
49,SSD,Simpson Manufacturing Co Inc,TAS,0.62,,,2020-04-27
86,SSI,Stage Stores Inc,Before Market Open,,,,2020-04-24
23,SSI,Stage Stores Inc,Before Market Open,,,,2020-05-21
32,SSNC,SS&C Technologies Holdings Inc,After Market Close,0.96,,,2020-04-30
27,SSP,E. W. Scripps Co,Before Market Open,-0.1,,,2020-05-08
38,SSSS,Sutter Rock Capital Corp,Time Not Supplied,,,,2020-05-06
51,SSTK,Shutterstock Inc,Before Market Open,0.22,,,2020-04-28
69,SSW,Seaspan Corp,Time Not Supplied,0.25,,,2020-04-29
61,SSY,SunLink Health Systems Inc,TAS,,,,2020-05-13
76,ST,Sensata Technologies Holding PLC,TAS,0.56,,,2020-04-29
11,STAA,STAAR Surgical Co,After Market Close,-0.04,,,2020-05-06
56,STAG,STAG Industrial Inc,After Market Close,0.1,,,2020-04-30
84,STAR,iStar Inc,Before Market Open,0.12,,,2020-04-30
28,STAY,Extended Stay America Inc,After Market Close,0.06,,,2020-05-06
79,STBA,S&T Bancorp Inc,Before Market Open,0.56,,,2020-04-30
40,STC,Stewart Information Services Corp,TAS,0.01,,,2020-04-22
28,STCC,Sterling Consolidated Corp,Time Not Supplied,,,,2020-04-14
8,STCC,Sterling Consolidated Corp,Time Not Supplied,,,,2020-05-27
3,STCN,Steel Connect Inc,TAS,,,,2020-06-04
84,STE,Steris plc,After Market Close,1.6,,,2020-05-04
10,STFC,State Auto Financial Corp,Before Market Open,0.35,,,2020-05-06
8,STI,SunTrust Banks Inc,Before Market Open,,,,2020-04-16
11,STIM,Neuronetics Inc,Before Market Open,,,,2020-04-08
78,STIM,Neuronetics Inc,Before Market Open,-0.5,,,2020-05-05
23,STL,Sterling Bancorp,After Market Close,0.42,,,2020-04-27
43,STLD,Steel Dynamics Inc,TAS,0.79,0.88,11.39,2020-04-20
88,STML,Stemline Therapeutics Inc,Before Market Open,-0.35,,,2020-05-08
66,STNG,Scorpio Tankers Inc,Before Market Open,0.49,,,2020-05-04
24,STON,StoneMor Partners LP,After Market Close,,,,2020-04-02
51,STRA,Strategic Education Inc,Before Market Open,1.99,,,2020-04-29
43,STRI,STR Holdings Inc,Before Market Open,,,,2020-05-12
73,STRL,Sterling Construction Company Inc,After Market Close,0.13,,,2020-05-04
93,STRM,Streamline Health Solutions Inc,After Market Close,-0.05,-0.04,20.0,2020-04-22
12,STRM,Streamline Health Solutions Inc,TAS,-0.05,-0.04,20.0,2020-04-23
3,STRO,Sutro Biopharma Inc,Before Market Open,-0.65,,,2020-06-11
50,STRT,Strattec Security Corp,After Market Close,0.32,0.79,146.88,2020-04-23
15,STT,State Street Corp,Before Market Open,1.35,1.67,23.7,2020-04-17
7,STX,Seagate Technology PLC,TAS,1.3,1.38,6.15,2020-04-22
55,STXB,Spirit of Texas Bancshares Inc,After Market Close,0.26,,,2020-04-29
0,STZ,Constellation Brands Inc,TAS,1.65,2.06,24.85,2020-04-03
3,STZ,Constellation Brands Inc,Before Market Open,2.11,,,2020-06-26
70,SUI,Sun Communities Inc,TAS,0.2,-0.17,-185.0,2020-04-22
24,SUM,Summit Materials Inc,Before Market Open,-0.47,,,2020-04-29
22,SUN,Sunoco LP,After Market Close,0.74,,,2020-05-11
99,SUNS,Solar Senior Capital Ltd,After Market Close,0.35,,,2020-05-07
52,SUNW,Sunworks Inc,Time Not Supplied,-0.07,,,2020-05-12
83,SUP,Superior Industries International Inc,Before Market Open,-0.17,,,2020-05-08
71,SUPN,Supernus Pharmaceuticals Inc,After Market Close,0.28,,,2020-05-05
2,SVC,Service Properties Trust,Before Market Open,0.3,,,2020-05-08
53,SWAV,Shockwave Medical Inc,After Market Close,-0.49,,,2020-05-12
93,SWCH,Switch Inc,Before Market Open,0.05,,,2020-05-08
11,SWI,Solarwinds Corp,After Market Close,0.2,,,2020-04-30
77,SWK,Stanley Black & Decker Inc,Before Market Open,1.1,,,2020-04-30
38,SWKH,SWK Holdings Corp,After Market Close,,,,2020-05-13
68,SWKS,Skyworks Solutions Inc,After Market Close,1.33,,,2020-05-04
20,SWM,Schweitzer-Mauduit International Inc,Time Not Supplied,0.72,,,2020-04-29
98,SWN,Southwestern Energy Co,After Market Close,0.07,,,2020-04-30
14,SWX,Southwest Gas Holdings Inc,Time Not Supplied,1.59,,,2020-05-05
69,SXC,SunCoke Energy Inc,Before Market Open,0.11,,,2020-04-24
49,SXEEQ,Southcross Energy Partners LP,TAS,,,,2020-05-13
45,SXI,Standex International Corp,Time Not Supplied,0.93,,,2020-04-27
70,SXT,Sensient Technologies Corp,Before Market Open,0.62,,,2020-04-29
16,SYBT,Stock Yards Bancorp Inc,TAS,0.54,0.59,9.26,2020-04-22
54,SYF,Synchrony Financial,TAS,-0.1,0.45,550.0,2020-04-21
87,SYK,Stryker Corp,TAS,1.83,,,2020-04-30
10,SYKE,Sykes Enterprises Inc,After Market Close,0.48,,,2020-05-04
35,SYNH,Syneos Health Inc,Before Market Open,0.62,,,2020-04-30
66,SYX,Systemax Inc,After Market Close,0.26,,,2020-04-28
41,SYY,Sysco Corp,Before Market Open,0.6,,,2020-05-05
10,T,AT&T Inc,TAS,0.85,0.84,-1.18,2020-04-22
38,TA,Travelcenters of America Inc,Before Market Open,-0.68,,,2020-05-05
3,TACO,Del Taco Restaurants Inc,TAS,0.02,,,2020-05-04
4,TACO,Del Taco Restaurants Inc,After Market Close,0.02,,,2020-05-04
9,TAL,TAL Education Group,Before Market Open,0.04,,,2020-04-28
22,TALO,Talos Energy Inc,After Market Close,0.02,,,2020-05-06
81,TAP,Molson Coors Beverage Co,Before Market Open,0.33,,,2020-04-30
29,TAQR,Traqer Corp,Time Not Supplied,,,,2020-05-13
46,TARA,Artara Therapeutics Inc,Before Market Open,-0.41,,,2020-05-06
28,TARO,Taro Pharmaceutical Industries Ltd,After Market Close,1.53,,,2020-05-20
4,TAST,Carrols Holdco Inc,TAS,-0.35,,,2020-05-06
26,TAST,Carrols Restaurant Group Inc,TAS,-0.35,,,2020-05-07
31,TATT,TAT Technologies Ltd,Time Not Supplied,,,,2020-05-21
74,TBBK,Bancorp Inc,After Market Close,0.21,,,2020-04-30
76,TBI,TrueBlue Inc,After Market Close,0.04,,,2020-05-04
10,TBK,Triumph Bancorp Inc,TAS,0.28,-0.18,-164.29,2020-04-20
13,TBLT,Toughbuilt Industries Inc,Before Market Open,-0.3,,,2020-05-26
13,TBNK,Territorial Bancorp Inc,After Market Close,0.45,,,2020-04-24
51,TBTC,Table Trac Inc,Time Not Supplied,,,,2020-05-12
32,TC,TuanChe Ltd,TAS,,,,2020-04-15
33,TC,TuanChe Ltd,Before Market Open,,,,2020-04-15
8,TCBI,Texas Capital Bancshares Inc,TAS,,,,2020-04-15
18,TCBIP,Texas Capital Bancshares Inc,TAS,,,,2020-04-22
16,TCBK,Trico Bancshares,After Market Close,0.56,,,2020-04-24
78,TCDA,Tricida Inc,After Market Close,-1.4,,,2020-05-08
42,TCF,TCF Financial Corp,Before Market Open,,,,2020-04-20
95,TCFC,Community Financial Corp(Maryland),Time Not Supplied,0.61,,,2020-05-04
46,TCFCP,TCF Financial Corp,After Market Close,,,,2020-04-27
19,TCHC,Tech Central Inc,Time Not Supplied,,,,2020-05-14
75,TCI,Transcontinental Realty Investors Inc,After Market Close,,,,2020-05-13
62,TCMD,Tactile Systems Technology Inc,Before Market Open,-0.02,,,2020-05-04
63,TCMD,Tactile Systems Technology Inc,TAS,-0.02,,,2020-05-04
61,TCMD,Tactile Systems Technology Inc,TAS,-0.02,,,2020-05-05
94,TCO,Taubman Centers Inc,Time Not Supplied,-0.46,,,2020-04-28
21,TCOM,Trip.com Group Ltd,After Market Close,-3.6,,,2020-05-20
56,TCON,TRACON Pharmaceuticals Inc,Time Not Supplied,-1.09,,,2020-05-12
28,TCPC,BlackRock TCP Capital Corp,After Market Close,0.37,,,2020-05-11
51,TCRD,THL Credit Inc,After Market Close,0.16,,,2020-05-07
28,TCS,Container Store Group Inc,Time Not Supplied,0.35,,,2020-05-12
63,TDC,Teradata Corp,After Market Close,0.23,,,2020-05-07
16,TDG,TransDigm Group Inc,Before Market Open,4.4,,,2020-05-05
74,TDOC,Teladoc Health Inc,After Market Close,-0.36,,,2020-04-29
43,TDS,Telephone and Data Systems Inc,After Market Close,0.41,,,2020-04-30
1,TDY,Teledyne Technologies Inc,TAS,2.19,2.17,-0.91,2020-04-22
20,TEAM,Atlassian Corporation PLC,After Market Close,0.21,,,2020-04-30
7,TECD,Tech Data Corp,Before Market Open,1.65,,,2020-05-28
85,TECH,Bio-Techne Corp,Before Market Open,1.15,,,2020-04-30
34,TECR,Techcare Corp,Time Not Supplied,,,,2020-05-07
85,TEL,TE Connectivity Ltd,Before Market Open,1.03,,,2020-04-28
85,TELL,Tellurian Inc,Before Market Open,-0.12,,,2020-05-06
84,TEN,Tenneco Inc,Before Market Open,-0.91,,,2020-05-08
40,TENB,Tenable Holdings Inc,After Market Close,-0.19,,,2020-04-28
77,TENX,Tenax Therapeutics Inc,Before Market Open,-0.19,,,2020-05-13
70,TER,Teradyne Inc,TAS,0.88,1.0,13.64,2020-04-21
5,TEX,Terex Corp,After Market Close,-0.05,,,2020-04-30
41,TFC,Truist Financial Corp,TAS,0.67,0.83,23.88,2020-04-20
98,TFSL,TFS Financial Corp,Time Not Supplied,0.04,,,2020-04-28
70,TFX,Teleflex Inc,Before Market Open,2.35,,,2020-04-30
46,TGC,Tengasco Inc,Time Not Supplied,,,,2020-05-12
86,TGE,Tallgrass Energy LP,Before Market Open,0.06,,,2020-05-05
89,TGH,Textainer Group Holdings Ltd,Time Not Supplied,0.04,,,2020-05-07
76,TGLS,Tecnoglass Inc,Before Market Open,0.14,,,2020-05-08
29,TGP,Teekay LNG Partners LP,Before Market Open,0.66,,,2020-05-21
10,TGT,Target Corp,Before Market Open,1.0,,,2020-05-20
9,TGTX,TG Therapeutics Inc,Before Market Open,-0.37,,,2020-05-11
54,THC,Tenet Healthcare Corp,After Market Close,0.32,,,2020-05-04
48,THFF,First Financial Corp,Time Not Supplied,0.64,,,2020-04-24
22,THG,Hanover Insurance Group Inc,After Market Close,2.03,,,2020-04-28
5,THG,Hanover Insurance Group Inc,Time Not Supplied,2.03,,,2020-06-22
45,THMO,Thermogenesis Holdings Inc,Time Not Supplied,-0.01,,,2020-05-12
14,THO,Thor Industries Inc,Before Market Open,0.49,,,2020-06-08
9,THR,Thermon Group Holdings Inc,After Market Close,0.17,,,2020-06-04
75,THRM,Gentherm Inc,TAS,0.46,,,2020-05-07
58,THS,TreeHouse Foods Inc,Before Market Open,0.31,,,2020-05-07
6,TIF,Tiffany & Co,Before Market Open,0.37,,,2020-06-02
82,TILE,Interface Inc,Before Market Open,0.21,,,2020-05-08
33,TISI,Team Inc,Time Not Supplied,-0.41,,,2020-05-05
20,TITN,Titan Machinery Inc,Before Market Open,-0.12,,,2020-05-28
83,TIVO,TiVo Corp,After Market Close,0.24,,,2020-05-06
4,TJX,TJX Companies Inc,Before Market Open,-0.1,,,2020-05-19
13,TK,Teekay Corp,Before Market Open,,,,2020-05-21
31,TKLS,Trutankless Inc,Before Market Open,,,,2020-04-15
38,TKR,Timken Co,Before Market Open,1.07,,,2020-05-01
9,TLGT,Teligent Inc (NEW JERSEY),Before Market Open,,,,2020-04-08
1,TLRD,Tailored Brands Inc,After Market Close,-0.42,,,2020-06-10
26,TLYS,Tillys Inc,Time Not Supplied,-0.21,,,2020-05-27
55,TMDX,Transmedics Group Inc,After Market Close,-0.41,,,2020-05-06
81,TME,Tencent Music Entertainment Group,After Market Close,0.63,,,2020-05-11
13,TMHC,Taylor Morrison Home Corp,Before Market Open,0.36,,,2020-04-29
84,TMO,Thermo Fisher Scientific Inc,TAS,2.79,2.94,5.38,2020-04-22
13,TMST,TimkenSteel Corp,After Market Close,-0.23,,,2020-05-07
94,TNC,Tennant Co,Before Market Open,0.57,,,2020-05-06
71,TNDM,Tandem Diabetes Care Inc,After Market Close,-0.17,,,2020-04-30
30,TNET,TriNet Group Inc,After Market Close,0.91,,,2020-04-28
27,TNK,Teekay Tankers Ltd,Before Market Open,2.66,,,2020-05-21
7,TNP,Tsakos Energy Navigation Ltd,Before Market Open,0.42,,,2020-06-04
56,TNXP,Tonix Pharmaceuticals Holding Corp,Before Market Open,-0.31,,,2020-05-11
25,TOCA,Tocagen Inc,After Market Close,-0.44,-0.43,2.27,2020-04-23
9,TOFB,Tofutti Brands Inc,After Market Close,,,,2020-04-21
1,TOL,Toll Brothers Inc,Time Not Supplied,0.49,,,2020-05-19
11,TOMZ,TOMI Environmental Solutions Inc,Time Not Supplied,,,,2020-05-18
74,TOO,Teekay Offshore Partners LP,Before Market Open,,,,2020-04-28
3,TOPS,Top Ships Inc,Time Not Supplied,,,,2020-04-10
9,TOUR,Tuniu Corp,TAS,-0.7,,,2020-04-09
16,TOUR,Tuniu Corp,Before Market Open,,,,2020-05-21
35,TOWN,Towne Bank,Before Market Open,0.35,,,2020-04-24
