,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
44,SFM,Sprouts Farmers Market Inc,TAS,0.19,0.22,15.79,2019-10-30
67,SFNC,Simmons First National Corp,TAS,0.64,0.84,31.25,2019-10-22
8,SFST,Southern First Bancshares Inc,Time Not Supplied,0.86,0.95,10.47,2019-10-22
27,SFUN,Fang Holdings Ltd,TAS,,,,2019-11-18
95,SG,Sirius International Insurance Group Ltd,TAS,0.2,-0.02,-110.0,2019-11-06
48,SGA,Saga Communications Inc,TAS,,,,2019-11-07
54,SGB,Southwest Georgia Financial Corp,TAS,,,,2019-10-22
56,SGB,Southwest Georgia Financial Corp,After Market Close,,,,2019-10-22
7,SGBI,Sangui Biotech International Inc,Time Not Supplied,,,,2019-11-20
40,SGBX,SG Blocks Inc,TAS,-1.8,-4.6,-155.56,2019-11-14
79,SGC,Superior Group of Companies Inc,Before Market Open,0.25,0.26,4.0,2019-10-23
72,SGEN,Seattle Genetics Inc,TAS,-0.36,-0.55,-52.78,2019-10-29
5,SGH,Smart Global Holdings Inc,After Market Close,0.67,0.5,-25.37,2019-10-03
14,SGH,Smart Global Holdings Inc,After Market Close,0.73,0.55,-24.66,2019-12-19
80,SGLB,Sigma Labs Inc,TAS,-0.9,-1.2,-33.33,2019-11-14
44,SGMS,Scientific Games Corp,After Market Close,-0.04,0.15,475.0,2019-11-07
86,SGRP,SPAR Group Inc,TAS,,,,2019-11-13
76,SGRY,Surgery Partners Inc,TAS,-0.24,-0.28,-16.67,2019-11-05
26,SGSI,Spectrum Global Solutions Inc,Time Not Supplied,,,,2019-11-20
36,SGU,Star Group LP,TAS,,,,2019-12-05
59,SHAK,Shake Shack Inc,TAS,0.2,0.26,30.0,2019-11-04
72,SHBI,Shore Bancshares Inc,After Market Close,0.32,0.33,3.13,2019-10-24
45,SHEN,Shenandoah Telecommunications Co,TAS,0.32,0.29,-9.38,2019-10-31
17,SHIP,Seanergy Maritime Holdings Corp,TAS,0.1,0.03,-70.0,2019-11-05
17,SHLO,Shiloh Industries Inc,TAS,0.01,-0.1,-1100.0,2019-12-19
18,SHLO,Shiloh Industries Inc,After Market Close,0.01,-0.1,-1100.0,2019-12-19
76,SHLX,Shell Midstream Partners LP,TAS,0.41,0.45,9.76,2019-10-31
47,SHO,Sunstone Hotel Investors Inc,TAS,0.12,0.12,,2019-11-04
33,SHOO,Steven Madden Ltd,TAS,0.58,0.67,15.52,2019-10-29
25,SHOP,Shopify Inc,TAS,0.11,-0.29,-363.64,2019-10-29
30,SHRG,Sharing Services Global Corp,Time Not Supplied,,,,2019-10-15
3,SHRG,Sharing Services Global Corp,Time Not Supplied,,,,2019-12-23
73,SHW,Sherwin-Williams Co,TAS,6.48,6.65,2.62,2019-10-22
14,SIBN,SI-BONE Inc,After Market Close,-0.37,-0.46,-24.32,2019-11-11
18,SIC,Select Interior Concepts Inc,TAS,0.23,0.21,-8.7,2019-11-05
14,SIF,SIFCO Industries Inc,Time Not Supplied,,,,2019-12-06
35,SIFY,Sify Technologies Ltd,TAS,0.02,0.01,-50.0,2019-10-18
55,SIG,Signet Jewelers Ltd,TAS,-1.08,-0.76,29.63,2019-12-05
45,SIGI,Selective Insurance Group Inc,TAS,1.06,0.97,-8.49,2019-10-30
77,SILC,Silicom Ltd,TAS,0.27,0.34,25.93,2019-10-31
30,SILK,Silk Road Medical Inc,After Market Close,-0.27,-0.26,3.7,2019-10-29
26,SIMO,Silicon Motion Technology Corp,After Market Close,0.56,0.69,23.21,2019-10-29
91,SINA,SINA Corp,TAS,0.59,0.94,59.32,2019-11-14
7,SING,SinglePoint Inc,Time Not Supplied,,,,2019-11-13
3,SINO,Sino-Global Shipping America Ltd,Time Not Supplied,,,,2019-11-15
36,SINT,SINTX Technologies Inc,TAS,-1.21,-0.84,30.58,2019-11-18
5,SIRI,Sirius XM Holdings Inc,TAS,0.06,0.05,-16.67,2019-10-31
99,SITC,Site Centers Corp,TAS,0.03,0.08,166.67,2019-10-30
70,SIVB,SVB Financial Group,TAS,5.07,5.15,1.58,2019-10-24
73,SIVBP,SVB Financial Group,TAS,,,,2019-10-24
52,SIX,Six Flags Entertainment Corp,TAS,2.31,2.11,-8.66,2019-10-22
4,SJM,J M Smucker Co,TAS,2.13,2.26,6.1,2019-11-22
52,SJT,San Juan Basin Royalty Trust,After Market Close,,,,2019-11-12
56,SJW,SJW Group,TAS,0.79,0.33,-58.23,2019-10-30
29,SKAS,Saker Aviation Services Inc,Time Not Supplied,,,,2019-11-12
26,SKT,Tanger Factory Outlet Centers Inc,TAS,0.23,0.25,8.7,2019-10-30
24,SKX,Skechers USA Inc,TAS,0.7,0.67,-4.29,2019-10-22
76,SKY,Skyline Champion Corp,After Market Close,0.31,0.34,9.68,2019-10-30
22,SKY,Skyline Champion Corp,TAS,0.31,0.34,9.68,2019-10-31
4,SLAB,Silicon Laboratories Inc,TAS,0.84,0.96,14.29,2019-10-23
36,SLB,Schlumberger NV,TAS,0.4,0.43,7.5,2019-10-18
77,SLCA,U.S. Silica Holdings Inc,TAS,-0.03,-0.17,-466.67,2019-10-29
66,SLCT,Select Bancorp Inc,Time Not Supplied,0.2,0.17,-15.0,2019-10-31
39,SLG,SL Green Realty Corp,TAS,0.33,0.4,21.21,2019-10-16
91,SLGG,Super League Gaming Inc,After Market Close,-0.36,-0.43,-19.44,2019-11-13
72,SLGN,Silgan Holdings Inc,TAS,0.76,0.76,,2019-10-23
33,SLM,SLM Corp,Time Not Supplied,0.26,,,2019-10-21
75,SLMBP,SLM Corp,TAS,,,,2019-10-23
29,SLNO,Soleno Therapeutics Inc,TAS,-0.16,0.03,118.75,2019-11-13
20,SLP,Simulations Plus Inc,TAS,0.09,0.11,22.22,2019-11-13
21,SLP,Simulations Plus Inc,After Market Close,0.09,0.11,22.22,2019-11-13
73,SLRC,Solar Capital Ltd,TAS,0.44,0.44,,2019-11-04
25,SLRK,Solera National Bancorp Inc,Time Not Supplied,,,,2019-10-23
26,SLRX,Salarius Pharmaceuticals Inc,TAS,,,,2019-11-13
95,SM,SM Energy Co,TAS,-0.12,-0.11,8.33,2019-10-31
20,SMAR,Smartsheet Inc,TAS,-0.18,-0.15,16.67,2019-12-04
28,SMBC,Southern Missouri Bancorp Inc,TAS,0.78,0.85,8.97,2019-10-22
57,SMBK,SmartFinancial Inc,After Market Close,0.4,0.42,5.0,2019-10-21
26,SMBK,SmartFinancial Inc,TAS,0.4,0.42,5.0,2019-10-22
50,SMCI,Super Micro Computer Inc,After Market Close,0.63,0.51,-19.05,2019-11-13
68,SMCI,Super Micro Computer Inc,TAS,0.63,0.51,-19.05,2019-11-14
90,SMDM,Singing Machine Company Inc,Before Market Open,,,,2019-11-12
77,SMED,Sharps Compliance Corp,TAS,0.01,0.04,300.0,2019-10-23
56,SMG,Scotts Miracle-Gro Co,TAS,-0.86,-0.91,-5.81,2019-11-06
79,SMGI,SMG Industries Inc,Time Not Supplied,,,,2019-11-08
71,SMHI,SEACOR Marine Holdings Inc,TAS,-1.14,-0.78,31.58,2019-11-08
92,SMLP,Summit Midstream Partners LP,TAS,0.15,-0.02,-113.33,2019-11-08
78,SMMF,Summit Financial Group Inc,TAS,0.57,0.65,14.04,2019-10-24
85,SMP,Standard Motor Products Inc,Before Market Open,0.92,1.02,10.87,2019-10-30
18,SMPL,Simply Good Foods Co,Before Market Open,0.15,0.07,-53.33,2019-10-29
19,SMPL,Simply Good Foods Co,TAS,0.15,0.07,-53.33,2019-10-29
29,SMRT,Stein Mart Inc,TAS,,,,2019-11-20
15,SMSI,Smith Micro Software Inc,After Market Close,0.06,0.08,33.33,2019-10-24
10,SMTC,Semtech Corp,TAS,0.4,0.41,2.5,2019-12-04
46,SMTX,SMTC Corp,After Market Close,-0.11,-0.2,-81.82,2019-11-11
79,SNA,Snap-On Inc,TAS,,,,2019-10-17
14,SNAP,Snap Inc,TAS,-0.05,-0.04,20.0,2019-10-22
18,SNBP,Sun Biopharma Inc,Before Market Open,,,,2019-11-13
32,SNBR,Sleep Number Corp,TAS,0.79,0.94,18.99,2019-10-15
39,SNCA,Seneca Biopharma Inc,Before Market Open,,,,2019-11-14
93,SNCR,Synchronoss Technologies Inc,TAS,-0.4,-0.62,-55.0,2019-11-04
44,SNDD,RedHawk Holdings Corp,Before Market Open,,,,2019-10-16
89,SNDL,Sundial Growers Inc,Before Market Open,-0.08,-1.06,-1225.0,2019-11-13
90,SNDL,Sundial Growers Inc,TAS,-0.08,-1.06,-1225.0,2019-11-13
36,SNDR,Schneider National Inc,TAS,0.34,0.32,-5.88,2019-10-31
37,SNDR,Schneider National Inc,Before Market Open,0.34,0.32,-5.88,2019-10-31
48,SNES,SenesTech Inc,After Market Close,-1.8,-1.8,,2019-11-12
72,SNGX,Soligenix Inc,TAS,-0.13,-0.14,-7.69,2019-11-12
59,SNH,Diversified Healthcare Trust,TAS,0.02,-0.12,-700.0,2019-11-07
93,SNMP,Sanchez Midstream Partners LP,TAS,,,,2019-11-12
24,SNPS,Synopsys Inc,TAS,1.13,1.15,1.77,2019-12-04
69,SNR,New Senior Investment Group Inc,TAS,-0.13,-0.11,15.38,2019-11-01
7,SNSS,Sunesis Pharmaceuticals Inc,After Market Close,-0.08,-0.06,25.0,2019-11-12
66,SNV,Synovus Financial Corp,TAS,0.99,0.97,-2.02,2019-10-22
32,SNWV,SANUWAVE Health Inc,After Market Close,-0.02,-0.01,50.0,2019-11-18
88,SNYR,Synergy CHC Corp,Time Not Supplied,,,,2019-11-14
87,SNZYQ,Sanchez Energy Corp,Before Market Open,,,,2019-10-30
27,SO,Southern Co,TAS,1.14,1.34,17.54,2019-10-30
26,SODI,Solitron Devices Inc,Time Not Supplied,,,,2019-10-18
13,SOFO,Sonic Foundry Inc,After Market Close,,,,2019-12-19
79,SOGO,Sogou Inc,Before Market Open,0.06,0.1,66.67,2019-11-04
54,SOHO,Sotherly Hotels Inc,After Market Close,,,,2019-11-04
92,SOHOO,Sotherly Hotels Inc,TAS,,,,2019-11-12
2,SOHU,Sohu.com Ltd,TAS,-0.89,-0.47,47.19,2019-11-04
69,SOI,Solaris Oilfield Infrastructure Inc,TAS,,,,2019-10-31
27,SOL,ReneSola Ltd,TAS,0.05,0.06,20.0,2019-11-25
49,SOMC,Southern Michigan Bancorp Inc,Time Not Supplied,,,,2019-10-23
45,SON,Sonoco Products Co,TAS,0.9,0.97,7.78,2019-10-17
35,SONA,Southern National Bancorp of Virginia Inc,TAS,0.34,0.36,5.88,2019-10-24
32,SONO,Sonos Inc,After Market Close,-0.22,-0.28,-27.27,2019-11-20
29,SORL,Sorl Auto Parts Inc,After Market Close,0.18,0.22,22.22,2019-11-14
0,SOTK,Sono-Tek Corp,Before Market Open,,,,2019-10-14
34,SPAR,Spartan Motors Inc,Before Market Open,0.27,0.35,29.63,2019-10-31
25,SPB,Spectrum Brands Holdings Inc,Before Market Open,1.11,1.13,1.8,2019-11-13
79,SPCE,Virgin Galactic Holdings Inc,After Market Close,,,,2019-11-12
9,SPEX,Spherix Inc,After Market Close,,,,2019-11-12
74,SPFI,South Plains Financial Inc,Before Market Open,0.35,0.45,28.57,2019-10-24
54,SPG,Simon Property Group Inc,TAS,1.69,1.77,4.73,2019-10-30
68,SPGI,S&P Global Inc,TAS,2.34,2.46,5.13,2019-10-29
86,SPH,Suburban Propane Partners LP,TAS,-0.8,-0.82,-2.5,2019-11-14
91,SPKEP,Spark Energy Inc,After Market Close,,,,2019-11-05
31,SPKEP,Spark Energy Inc,TAS,,,,2019-11-06
40,SPLK,Splunk Inc,TAS,0.54,0.58,7.41,2019-11-21
2,SPLP,Steel Partners Holdings LP,After Market Close,,,,2019-11-12
46,SPN,Superior Energy Services Inc,Time Not Supplied,-0.2,,,2019-10-21
30,SPN,Superior Energy Services Inc,TAS,-2.0,-2.2,-10.0,2019-11-06
85,SPNE,Seaspine Holdings Corp,After Market Close,-0.43,-0.51,-18.6,2019-10-29
63,SPNS,Sapiens International Corporation NV,Before Market Open,0.18,0.21,16.67,2019-11-04
50,SPNV,Superior Energy Services Inc,Time Not Supplied,-0.2,-2.2,-1000.0,2019-10-21
60,SPNV,Superior Energy Services Inc,TAS,-0.2,-2.2,-1000.0,2019-11-06
67,SPOK,Spok Holdings Inc,TAS,,,,2019-10-23
28,SPOT,Spotify Technology SA,TAS,-0.31,0.4,229.03,2019-10-28
47,SPR,Spirit AeroSystems Holdings Inc,TAS,1.69,1.38,-18.34,2019-10-31
67,SPRO,Spero Therapeutics Inc,After Market Close,-0.85,-0.95,-11.76,2019-11-04
36,SPRS,Surge Components Inc,Before Market Open,,,,2019-10-15
86,SPRT,Support.com Inc,After Market Close,,,,2019-11-08
15,SPSC,SPS Commerce Inc,TAS,0.28,0.33,17.86,2019-10-24
89,SPTN,SpartanNash Co,TAS,0.38,0.3,-21.05,2019-11-06
14,SPWH,Sportsmans Warehouse Holdings Inc,TAS,0.25,0.25,,2019-12-04
15,SPWH,Sportsmans Warehouse Holdings Inc,After Market Close,0.25,0.25,,2019-12-04
28,SPWR,SunPower Corp,TAS,0.02,0.07,250.0,2019-10-30
2,SPXC,SPX Corp,TAS,0.51,0.6,17.65,2019-10-30
12,SQBG,Sequential Brands Group Inc,TAS,-0.01,,,2019-11-08
78,SQNS,Sequans Communications SA,TAS,-0.27,-0.32,-18.52,2019-11-06
83,SQNS,Sequans Communications SA,Before Market Open,-0.27,-0.32,-18.52,2019-11-06
25,SR,Spire Inc,TAS,-0.52,-0.54,-3.85,2019-11-25
13,SRAX,SRAX Inc,TAS,-0.17,0.11,164.71,2019-11-13
54,SRAX,SRAX Inc,Before Market Open,-0.17,0.11,164.71,2019-11-14
47,SRC,Spirit Realty Capital Inc,TAS,0.34,0.87,155.88,2019-11-05
0,SRCE,1st Source Corp,TAS,0.89,0.95,6.74,2019-10-17
17,SRCL,Stericycle Inc,TAS,0.68,0.8,17.65,2019-10-31
26,SRDX,Surmodics Inc,Before Market Open,0.37,0.37,,2019-10-31
63,SRE,Sempra Energy,TAS,1.47,1.5,2.04,2019-11-01
19,SREV,ServiceSource International Inc,TAS,-0.03,-0.01,66.67,2019-10-29
93,SRG,Seritage Growth Properties,After Market Close,,,,2019-10-31
11,SRNA,Surna Inc,Time Not Supplied,,,,2019-11-12
21,SRNN,Southern Banc Company Inc,Time Not Supplied,,,,2019-11-13
68,SRRA,Sierra Oncology Inc,Time Not Supplied,-8.4,-6.8,19.05,2019-11-04
75,SRRK,Scholar Rock Holding Corp,TAS,-0.33,-0.55,-66.67,2019-11-12
73,SRYB,Surrey Bancorp,Time Not Supplied,,,,2019-10-23
82,SSB,South State Corp,TAS,1.43,1.49,4.2,2019-10-28
32,SSBI,Summit State Bank,Time Not Supplied,,,,2019-10-22
68,SSD,Simpson Manufacturing Co Inc,TAS,0.9,0.97,7.78,2019-10-28
44,SSI,Stage Stores Inc,TAS,,,,2019-11-21
9,SSKN,STRATA Skin Sciences Inc,Before Market Open,-0.01,,100.0,2019-10-29
9,SSNC,SS&C Technologies Holdings Inc,TAS,0.89,0.93,4.49,2019-10-31
25,SSP,E. W. Scripps Co,TAS,-0.12,-0.27,-125.0,2019-11-08
57,SSSS,Sutter Rock Capital Corp,TAS,-0.13,0.25,292.31,2019-11-06
81,SSTI,Shotspotter Inc,After Market Close,0.03,0.04,33.33,2019-11-12
94,SSTK,Shutterstock Inc,TAS,0.18,0.29,61.11,2019-11-05
27,SSW,Seaspan Corp,Before Market Open,0.17,0.22,29.41,2019-11-07
38,SSY,SunLink Health Systems Inc,TAS,,,,2019-11-14
37,SSYS,Stratasys Ltd,TAS,0.11,0.12,9.09,2019-11-13
71,ST,Sensata Technologies Holding PLC,TAS,0.9,0.9,,2019-10-30
34,STAA,STAAR Surgical Co,TAS,0.05,0.05,,2019-10-30
1,STAF,Staffing 360 Solutions Inc,Time Not Supplied,-0.02,-0.2,-900.0,2019-11-12
94,STAG,STAG Industrial Inc,TAS,0.09,0.07,-22.22,2019-10-30
53,STAR,iStar Inc,Before Market Open,0.19,0.06,-68.42,2019-10-31
50,STAY,Extended Stay America Inc,TAS,0.35,0.33,-5.71,2019-11-06
82,STBA,S&T Bancorp Inc,TAS,0.77,0.8,3.9,2019-10-24
16,STBI,Sturgis Bancorp Inc,Time Not Supplied,,,,2019-10-15
53,STC,Stewart Information Services Corp,TAS,0.01,0.01,,2019-10-22
6,STCC,Sterling Consolidated Corp,Time Not Supplied,,,,2019-10-08
19,STCC,Sterling Consolidated Corp,Time Not Supplied,,,,2019-11-18
19,STCN,Steel Connect Inc,TAS,,,,2019-10-15
11,STCN,Steel Connect Inc,TAS,,,,2019-12-10
7,STE,Steris plc,TAS,1.25,1.32,5.6,2019-11-04
8,STE,Steris PLC,Before Market Open,1.25,1.32,5.6,2019-11-04
19,STFC,State Auto Financial Corp,TAS,0.47,0.34,-27.66,2019-10-31
10,STG,Sunlands Online Education Group,Before Market Open,-0.11,,,2019-11-22
16,STI,SunTrust Banks Inc,TAS,1.41,1.34,-4.96,2019-10-17
58,STL,Sterling Bancorp,TAS,0.54,0.52,-3.7,2019-10-23
46,STLD,Steel Dynamics Inc,TAS,0.69,0.69,,2019-10-16
65,STLY,HG Holdings Inc,Time Not Supplied,,,,2019-11-11
11,STND,Standard AVB Financial Corp,After Market Close,,,,2019-10-24
51,STNE,StoneCo Ltd,After Market Close,0.18,0.17,-5.56,2019-11-21
45,STNN,EPHS Holdings Inc,Time Not Supplied,,,,2019-11-12
44,STOK,Stoke Therapeutics Inc,Before Market Open,-0.27,-0.26,3.7,2019-11-12
96,STOR,Store Capital Corp,TAS,0.23,0.48,108.7,2019-10-31
89,STRA,Strategic Education Inc,TAS,1.2,1.28,6.67,2019-11-07
80,STRL,Sterling Construction Company Inc,Before Market Open,0.41,0.37,-9.76,2019-11-04
36,STRL,Sterling Construction Company Inc,TAS,0.41,0.37,-9.76,2019-11-05
21,STRM,Streamline Health Solutions Inc,TAS,,-0.01,,2019-12-12
17,STRO,Sutro Biopharma Inc,TAS,-0.65,-0.56,13.85,2019-11-08
35,STRS,Stratus Properties Inc,Before Market Open,,,,2019-11-12
85,STRT,Strattec Security Corp,After Market Close,,,,2019-10-24
22,STT,State Street Corp,TAS,1.39,1.51,8.63,2019-10-18
76,STWD,Starwood Property Trust Inc,TAS,0.52,0.52,,2019-11-08
90,STX,Seagate Technology PLC,TAS,1.01,1.03,1.98,2019-11-01
31,STXB,Spirit of Texas Bancshares Inc,Time Not Supplied,0.39,0.34,-12.82,2019-10-22
48,STXB,Spirit of Texas Bancshares Inc,TAS,0.39,0.34,-12.82,2019-10-23
68,STXS,Stereotaxis Inc,Before Market Open,,,,2019-11-14
3,STZ,Constellation Brands Inc,TAS,2.6,2.72,4.62,2019-10-03
30,SUI,Sun Communities Inc,TAS,0.68,0.63,-7.35,2019-10-23
50,SUMR,Summer Infant Inc,Before Market Open,,,,2019-11-12
95,SUNS,Solar Senior Capital Ltd,TAS,0.34,0.35,2.94,2019-11-04
30,SUNW,Sunworks Inc,TAS,,-0.26,,2019-10-31
58,SUP,Superior Industries International Inc,Before Market Open,-0.22,-0.08,63.64,2019-11-04
61,SURF,Surface Oncology Inc,Before Market Open,-0.58,-0.61,-5.17,2019-11-12
34,SURG,Surge Holdings Inc,Before Market Open,,,,2019-11-15
36,SVBI,Severn Bancorp Inc,Time Not Supplied,,,,2019-10-28
93,SVC,Service Properties Trust,TAS,0.2,0.24,20.0,2019-11-08
48,SVIN,Scheid Vineyards Inc,Time Not Supplied,,,,2019-10-15
57,SVVC,Firsthand Technology Value Fund Inc,After Market Close,,,,2019-11-08
37,SWI,Solarwinds Corp,TAS,0.2,0.21,5.0,2019-10-30
41,SWI,Solarwinds Corp,After Market Close,0.2,0.21,5.0,2019-10-30
62,SWK,Stanley Black & Decker Inc,TAS,2.03,2.13,4.93,2019-10-24
41,SWKH,SWK Holdings Corp,Time Not Supplied,,,,2019-11-11
66,SWKS,Skyworks Solutions Inc,TAS,1.5,1.52,1.33,2019-11-12
90,SWM,Schweitzer-Mauduit International Inc,TAS,0.83,1.01,21.69,2019-11-04
94,SWN,Southwestern Energy Co,TAS,0.08,0.08,,2019-10-24
88,SWTX,Springworks Therapeutics Inc,Before Market Open,-0.47,-1.77,-276.6,2019-11-12
10,SXC,SunCoke Energy Inc,TAS,0.07,0.13,85.71,2019-11-05
43,SXEEQ,Southcross Energy Partners LP,Before Market Open,,,,2019-11-12
45,SXI,Standex International Corp,TAS,0.94,0.97,3.19,2019-11-05
18,SXT,Sensient Technologies Corp,TAS,0.79,0.75,-5.06,2019-10-18
52,SY,So-Young International Inc,Before Market Open,0.08,0.05,-37.5,2019-12-05
23,SYBT,Stock Yards Bancorp Inc,TAS,0.65,0.76,16.92,2019-10-23
75,SYBX,Synlogic Inc,TAS,-0.48,-0.39,18.75,2019-11-12
37,SYCRF,Syncora Holdings Ltd,After Market Close,,,,2019-11-14
35,SYCRF,Syncora Holdings Ltd,TAS,,,,2019-11-15
29,SYF,Synchrony Financial,TAS,1.13,1.22,7.96,2019-10-18
62,SYK,Stryker Corp,TAS,1.9,1.91,0.53,2019-10-29
20,SYKE,Sykes Enterprises Inc,TAS,0.46,0.56,21.74,2019-11-04
29,SYN,Synthetic Biologics Inc,TAS,-0.23,-0.3,-30.43,2019-11-04
30,SYN,Synthetic Biologics Inc,After Market Close,-0.23,-0.3,-30.43,2019-11-04
2,SYNH,Syneos Health Inc,TAS,0.82,0.87,6.1,2019-10-31
83,SYNL,Synalloy Corp,Before Market Open,,,,2019-11-12
26,SYPR,Sypris Solutions Inc,TAS,0.05,-0.07,-240.0,2019-11-12
28,SYPR,Sypris Solutions Inc,Before Market Open,0.05,-0.07,-240.0,2019-11-12
71,SYRS,Syros Pharmaceuticals Inc,Time Not Supplied,-0.48,-0.47,2.08,2019-11-12
45,SYTE,Enterprise Diversified Inc,Time Not Supplied,,,,2019-11-08
17,SYX,Systemax Inc,After Market Close,0.37,0.36,-2.7,2019-10-29
88,SYY,Sysco Corp,TAS,0.97,0.98,1.03,2019-11-04
20,T,AT&T Inc,TAS,0.93,0.94,1.08,2019-10-28
21,TA,TravelCenters of America LLC,Before Market Open,1.29,0.23,-82.17,2019-11-04
38,TA,Travelcenters of America Inc,Before Market Open,1.29,0.23,-82.17,2019-11-05
45,TACO,Del Taco Restaurants Inc,Before Market Open,0.14,0.1,-28.57,2019-10-21
60,TAL,TAL Education Group,TAS,0.09,-0.02,-122.22,2019-10-24
58,TALO,Talos Energy Inc,TAS,0.65,1.35,107.69,2019-11-06
73,TAP,Molson Coors Beverage Co,Before Market Open,1.48,1.48,,2019-10-30
4,TAQR,Traqer Corp,Time Not Supplied,,,,2019-10-08
8,TAQR,Traqer Corp,Time Not Supplied,,,,2019-12-12
44,TARA,Artara Therapeutics Inc,TAS,-3.6,-3.2,11.11,2019-10-31
92,TARO,Taro Pharmaceutical Industries Ltd,TAS,1.72,1.46,-15.12,2019-11-04
56,TAST,Carrols Holdco Inc,TAS,0.09,-0.09,-200.0,2019-11-04
58,TAST,Carrols Restaurant Group Inc,TAS,0.09,-0.09,-200.0,2019-11-07
89,TAT,TransAtlantic Petroleum Ltd,After Market Close,,,,2019-11-12
7,TATT,TAT Technologies Ltd,TAS,,,,2019-11-29
66,TBBK,Bancorp Inc,TAS,0.27,0.36,33.33,2019-10-24
22,TBI,TrueBlue Inc,TAS,0.66,0.76,15.15,2019-10-28
79,TBIO,Translate Bio Inc,After Market Close,-0.46,-0.41,10.87,2019-11-06
6,TBK,Triumph Bancorp Inc,TAS,0.56,0.56,,2019-10-16
36,TBLT,Toughbuilt Industries Inc,TAS,,,,2019-11-19
35,TBLTU,Toughbuilt Industries Inc,TAS,,,,2019-11-19
64,TBPH,Theravance Biopharma Inc,After Market Close,-1.11,-1.05,5.41,2019-11-05
65,TBPH,Theravance Biopharma Inc,TAS,-1.11,-1.05,5.41,2019-11-05
69,TBTC,Table Trac Inc,Time Not Supplied,,,,2019-11-11
43,TC,TuanChe Ltd,Before Market Open,-0.09,-0.07,22.22,2019-11-26
13,TCBI,Texas Capital Bancshares Inc,TAS,1.54,,,2019-10-15
13,TCBIP,Texas Capital Bancshares Inc,TAS,,,,2019-10-16
31,TCBK,Trico Bancshares,TAS,0.73,0.76,4.11,2019-10-28
5,TCCO,Technical Communications Corp,After Market Close,,,,2019-12-09
47,TCDA,Tricida Inc,Time Not Supplied,-0.89,-0.89,,2019-11-14
46,TCEC,TransCoastal Corp,Time Not Supplied,,,,2019-11-01
44,TCF,TCF Financial Corp,Before Market Open,0.5,,,2019-10-21
89,TCFC,Community Financial Corp(Maryland),Before Market Open,0.72,0.66,-8.33,2019-10-22
75,TCFCP,TCF Financial Corp,TAS,,,,2019-10-28
75,TCI,Transcontinental Realty Investors Inc,TAS,,,,2019-11-14
82,TCMD,Tactile Systems Technology Inc,TAS,0.11,0.12,9.09,2019-11-04
83,TCMD,Tactile Systems Technology Inc,After Market Close,0.11,0.12,9.09,2019-11-04
35,TCO,Taubman Centers Inc,TAS,0.2,0.18,-10.0,2019-10-29
85,TCOM,Trip.com Group Ltd,TAS,0.29,0.52,79.31,2019-11-13
91,TCPC,BlackRock TCP Capital Corp,TAS,0.4,0.43,7.5,2019-11-06
71,TCRD,THL Credit Inc,After Market Close,0.23,0.22,-4.35,2019-11-04
25,TCRR,TCR2 Therapeutics Inc,Before Market Open,-0.55,-0.58,-5.45,2019-11-12
33,TCS,Container Store Group Inc,TAS,0.09,0.08,-11.11,2019-10-29
47,TCX,Tucows Inc,TAS,0.33,0.4,21.21,2019-11-21
49,TCX,Tucows Inc,TAS,0.33,0.4,21.21,2019-11-21
91,TDC,Teradata Corp,TAS,0.4,0.32,-20.0,2019-11-07
28,TDG,TransDigm Group Inc,Before Market Open,5.31,5.62,5.84,2019-11-19
67,TDOC,Teladoc Health Inc,After Market Close,-0.4,-0.28,30.0,2019-10-30
69,TDOC,Teladoc Health Inc,TAS,-0.4,-0.28,30.0,2019-10-30
42,TDS,Telephone and Data Systems Inc,TAS,0.24,0.15,-37.5,2019-10-31
67,TDW,Tidewater Inc,TAS,-0.1,-0.91,-810.0,2019-11-11
98,TDY,Teledyne Technologies Inc,TAS,2.53,2.84,12.25,2019-10-23
8,TEAM,Atlassian Corporation PLC,TAS,0.24,0.28,16.67,2019-10-17
50,TEAR,TearLab Corp,After Market Close,,,,2019-11-07
16,TECD,Tech Data Corp,TAS,2.99,3.02,1.0,2019-11-26
50,TECH,Bio-Techne Corp,TAS,1.05,1.06,0.95,2019-10-29
30,TECR,Techcare Corp,Time Not Supplied,,,,2019-11-11
82,TEL,TE Connectivity Ltd,TAS,1.31,1.33,1.53,2019-10-30
29,TEN,Tenneco Inc,TAS,0.96,1.23,28.13,2019-10-31
84,TENB,Tenable Holdings Inc,TAS,-0.11,-0.07,36.36,2019-10-29
85,TENB,Tenable Holdings Inc,After Market Close,-0.11,-0.07,36.36,2019-10-29
79,TENX,Tenax Therapeutics Inc,After Market Close,-0.37,-0.33,10.81,2019-11-14
28,TER,Teradyne Inc,TAS,0.7,0.77,10.0,2019-10-22
73,TERP,TerraForm Power Inc,TAS,0.05,-0.26,-620.0,2019-11-11
84,TEX,Terex Corp,TAS,0.83,0.82,-1.2,2019-10-30
6,TEX,Terex Corp,TAS,0.83,0.82,-1.2,2019-10-30
59,TFC,Truist Financial Corp,TAS,1.03,0.95,-7.77,2019-10-17
8,TFSL,TFS Financial Corp,TAS,0.06,0.08,33.33,2019-10-30
28,TFX,Teleflex Inc,TAS,2.75,2.97,8.0,2019-10-31
42,TG,Tredegar Corp,After Market Close,,,,2019-11-06
1,TGC,Tengasco Inc,TAS,,,,2019-11-13
