,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
13,RIOT,Riot Blockchain Inc,Before Market Open,-0.23,-0.94,-308.7,2019-05-10
13,RITE,MineralRite Corp,Time Not Supplied,,,,2019-04-15
31,RIVE,Riverview Financial Corp,Time Not Supplied,,,,2019-05-03
12,RJDG,RJD Green Inc,Time Not Supplied,,,,2019-04-30
38,RJF,Raymond James Financial Inc,After Market Close,1.63,1.81,11.04,2019-04-24
44,RKDA,Arcadia Biosciences Inc,TAS,-0.81,-2.64,-225.93,2019-05-08
60,RL,Ralph Lauren Corp,TAS,0.9,1.07,18.89,2019-05-14
11,RLGY,Realogy Holdings Corp,TAS,-0.64,-0.67,-4.69,2019-05-02
95,RLH,Red Lion Hotels Corp,TAS,-0.17,-0.17,,2019-05-08
30,RLI,RLI Corp,After Market Close,0.6,0.71,18.33,2019-04-16
42,RLI,RLI Corp,After Market Close,0.6,0.71,18.33,2019-04-17
6,RLLY,ARC Group Inc,Time Not Supplied,,,,2019-06-28
19,RM,Regional Management Corp,TAS,0.74,0.67,-9.46,2019-05-08
52,RMAX,Re/Max Holdings Inc,TAS,0.47,0.48,2.13,2019-05-02
5,RMBL,RumbleON Inc,TAS,-0.3,-0.4,-33.33,2019-05-14
63,RMBS,Rambus Inc,TAS,0.23,0.23,,2019-04-22
83,RMED,Ra Medical Systems Inc,Time Not Supplied,-0.38,-1.16,-205.26,2019-05-13
73,RMR,RMR Group Inc,TAS,0.57,0.5,-12.28,2019-05-10
24,RNDB,Randolph Bancorp Inc,Time Not Supplied,-0.21,-0.01,95.24,2019-04-23
28,RNET,RigNet Inc,TAS,-0.15,-0.23,-53.33,2019-05-06
30,RNG,RingCentral Inc,TAS,0.15,0.17,13.33,2019-05-06
78,RNGR,Ranger Energy Services Inc,TAS,0.11,0.21,90.91,2019-05-01
99,RNN,Rexahn Pharmaceuticals Inc,Time Not Supplied,-0.93,-0.62,33.33,2019-05-13
10,RNR,Renaissancere Holdings Ltd,TAS,3.17,3.6,13.56,2019-05-07
35,RNST,Renasant Corp,Time Not Supplied,0.77,0.77,,2019-04-22
63,RNST,Renasant Corp,TAS,0.77,0.77,,2019-04-23
11,RNVA,Rennova Health Inc,After Market Close,,,,2019-05-24
84,RNWK,RealNetworks Inc,TAS,,,,2019-05-02
48,ROAD,Construction Partners Inc,TAS,0.05,0.08,60.0,2019-05-10
52,ROAN,Roan Resources Inc,TAS,0.19,0.1,-47.37,2019-05-15
64,ROCK,Gibraltar Industries Inc,TAS,0.27,0.28,3.7,2019-05-03
0,ROG,Rogers Corp,TAS,1.35,1.85,37.04,2019-04-30
9,ROIC,Retail Opportunity Investments Corp,TAS,0.07,0.12,71.43,2019-04-24
23,ROK,Rockwell Automation Inc,TAS,2.08,2.04,-1.92,2019-04-25
26,ROKK,Rokk3r Inc,Time Not Supplied,,,,2019-05-22
93,ROKU,Roku Inc,After Market Close,-0.25,-0.09,64.0,2019-05-08
72,ROL,Rollins Inc,TAS,0.15,0.14,-6.67,2019-04-24
4,ROLL,RBC Bearings Inc,Before Market Open,1.23,1.33,8.13,2019-05-23
12,ROP,Roper Technologies Inc,TAS,2.78,3.3,18.71,2019-04-25
50,ROSE,Rosehill Resources Inc,TAS,0.03,4.74,15700.0,2019-05-15
55,ROSEU,Rosehill Resources Inc,TAS,,,,2019-05-15
28,ROST,Ross Stores Inc,After Market Close,1.12,1.15,2.68,2019-05-23
30,ROYT,Pacific Coast Oil Trust,After Market Close,0.05,0.05,,2019-05-01
45,RP,RealPage Inc,TAS,0.4,0.4,,2019-05-06
7,RPAI,Retail Properties of America Inc,TAS,0.06,0.11,83.33,2019-04-30
69,RPD,Rapid7 Inc,TAS,-0.08,0.02,125.0,2019-05-02
14,RPM,RPM International Inc,TAS,0.11,0.14,27.27,2019-04-04
32,RRC,Range Resources Corp,TAS,0.24,0.36,50.0,2019-04-22
89,RRD,RR Donnelley & Sons Co,TAS,-0.09,-0.06,33.33,2019-04-30
6,RRGB,Red Robin Gourmet Burgers Inc,After Market Close,0.49,0.19,-61.22,2019-05-30
32,RRR,Red Rock Resorts Inc,TAS,0.35,0.16,-54.29,2019-04-30
36,RRTS,Roadrunner Transportation Systems Inc,Before Market Open,,-1.47,,2019-05-07
32,RS,Reliance Steel & Aluminum Co,TAS,2.37,2.8,18.14,2019-04-25
34,RSG,Republic Services Inc,TAS,0.72,0.73,1.39,2019-04-25
72,RSLS,ReShape Lifesciences Inc,TAS,,,,2019-04-01
42,RSLS,ReShape Lifesciences Inc,TAS,,,,2019-05-20
59,RSPI,Respirerx Pharmaceuticals Inc,Before Market Open,,,,2019-04-16
43,RSPI,Respirerx Pharmaceuticals Inc,Before Market Open,,,,2019-05-20
64,RSSS,Research Solutions Inc,TAS,,,,2019-05-15
51,RST,Rosetta Stone Inc,TAS,-0.24,-0.02,91.67,2019-05-07
61,RTIX,RTI Surgical Inc,Before Market Open,-0.01,0.01,200.0,2019-05-01
54,RTIX,RTI Surgical Holdings Inc,Before Market Open,-0.01,0.01,200.0,2019-05-02
18,RTN,Raytheon Co,TAS,2.47,2.77,12.15,2019-04-25
35,RTRX,Retrophin Inc,TAS,-0.57,-0.99,-73.68,2019-05-07
26,RTW,Rtw Retailwinds Inc,TAS,-0.04,-0.04,,2019-05-29
41,RUBI,Rubicon Project Inc,TAS,-0.2,-0.14,30.0,2019-05-01
71,RUBY,Rubius Therapeutics Inc,Before Market Open,-0.38,-0.42,-10.53,2019-05-15
14,RUHN,Ruhnn Holding Ltd,Time Not Supplied,,,,2019-06-13
61,RUN,SunRun Inc,TAS,0.19,-0.12,-163.16,2019-05-08
35,RUSHB,Rush Enterprises Inc,TAS,0.82,0.98,19.51,2019-04-24
65,RUTH,Ruth's Hospitality Group Inc,TAS,0.45,0.45,,2019-05-03
75,RVNC,Revance Therapeutics Inc,TAS,-0.87,-0.85,2.3,2019-05-08
72,RVP,Retractable Technologies Inc,Time Not Supplied,,,,2019-05-15
47,RVSB,Riverview Bancorp Inc,After Market Close,0.18,0.19,5.56,2019-04-30
96,RWT,Redwood Trust Inc,TAS,0.38,0.36,-5.26,2019-05-08
87,RWWI,Rand Worldwide Inc,Time Not Supplied,,,,2019-04-24
34,RXMD,Progressive Care Inc,After Market Close,,,,2019-05-16
28,RXN,Rexnord Corp,TAS,0.47,0.51,8.51,2019-05-08
8,RYAM,Rayonier Advanced Materials Inc,TAS,0.1,-0.52,-620.0,2019-05-08
15,RYB,RYB Education Inc,TAS,0.01,-0.06,-700.0,2019-05-29
12,RYFL,Royal Financial Inc,Before Market Open,,,,2019-04-12
88,RYI,Ryerson Holding Corp,TAS,0.57,0.79,38.6,2019-05-02
69,RYN,Rayonier Inc,TAS,0.1,0.19,90.0,2019-05-01
17,RZB,Reinsurance Group of America Inc,TAS,2.63,2.61,-0.76,2019-04-29
6,S,Sprint Corp,TAS,-0.01,-0.04,-300.0,2019-05-07
47,SABR,Sabre Corp,TAS,0.31,0.34,9.68,2019-04-30
28,SACH,Sachem Capital Corp,Time Not Supplied,,,,2019-04-01
53,SACH,Sachem Capital Corp,TAS,,,,2019-05-14
97,SAEX,SAExploration Holdings Inc,TAS,,,,2019-05-14
30,SAFE,Safehold Inc,TAS,,,,2019-04-25
22,SAFM,Sanderson Farms Inc,Before Market Open,1.65,1.83,10.91,2019-05-30
5,SAFT,Safety Insurance Group Inc,After Market Close,1.15,1.36,18.26,2019-05-01
74,SAGE,SAGE Therapeutics Inc,TAS,-3.25,-3.37,-3.69,2019-05-02
30,SAH,Sonic Automotive Inc,TAS,0.2,0.39,95.0,2019-04-25
47,SAIA,Saia Inc,TAS,0.89,0.85,-4.49,2019-05-01
1,SAIC,Science Applications International Corp,TAS,1.22,1.36,11.48,2019-06-06
43,SAIL,SailPoint Technologies Holdings Inc,After Market Close,,,,2019-05-08
44,SAIL,SailPoint Technologies Holdings Inc,TAS,,,,2019-05-08
16,SAL,Salisbury Bancorp Inc,Time Not Supplied,0.8,0.86,7.5,2019-04-26
66,SALM,Salem Media Group Inc,TAS,-0.08,0.01,112.5,2019-05-10
31,SALT,Scorpio Bulkers Inc,Before Market Open,-1.42,-0.5,64.79,2019-04-29
35,SAM,Boston Beer Company Inc,TAS,0.98,2.02,106.12,2019-04-24
42,SAMG,Silvercrest Asset Management Group Inc,TAS,0.31,0.31,,2019-05-02
75,SANM,Sanmina Corp,TAS,0.74,0.91,22.97,2019-04-29
41,SANW,S&W Seed Co,TAS,-0.16,-0.1,37.5,2019-05-09
52,SAR,Saratoga Investment Corp,TAS,0.64,1.08,68.75,2019-05-09
30,SASR,Sandy Spring Bancorp Inc,TAS,0.74,0.85,14.86,2019-04-18
0,SATS,EchoStar Corp,TAS,0.07,0.15,114.29,2019-05-08
84,SAUC,Diversified Restaurant Holdings Inc,TAS,,,,2019-05-08
76,SAVA,Cassava Sciences Inc,TAS,-0.47,-0.64,-36.17,2019-04-29
27,SAVE,Spirit Airlines Inc,TAS,0.84,0.84,,2019-04-24
6,SB,Safe Bulkers Inc,TAS,0.01,0.03,200.0,2019-05-28
50,SBAC,SBA Communications Corp,TAS,0.22,0.23,4.55,2019-04-29
61,SBBP,Strongbridge Biopharma plc,TAS,-0.37,-0.25,32.43,2019-05-01
23,SBBX,SB One Bancorp,Time Not Supplied,0.52,0.62,19.23,2019-04-23
50,SBCF,Seacoast Banking Corporation of Florida,TAS,0.45,0.44,-2.22,2019-04-25
75,SBFG,SB Financial Group Inc,Before Market Open,0.31,0.28,-9.68,2019-04-18
67,SBFGP,SB Financial Group Inc,Before Market Open,,,,2019-04-18
56,SBGI,Sinclair Broadcast Group Inc,TAS,0.3,0.23,-23.33,2019-05-08
40,SBH,Sally Beauty Holdings Inc,TAS,0.54,0.51,-5.56,2019-05-01
5,SBLK,Star Bulk Carriers Corp,TAS,-0.01,-0.06,-500.0,2019-05-22
27,SBNY,Signature Bank,TAS,2.77,2.65,-4.33,2019-04-17
68,SBOT,Stellar Biotechnologies Inc,TAS,,,,2019-05-08
70,SBRA,Sabra Health Care REIT Inc,TAS,0.29,-0.44,-251.72,2019-05-08
16,SBSAA,Spanish Broadcasting System Inc,TAS,,,,2019-04-01
36,SBSAA,Spanish Broadcasting System Inc,TAS,,,,2019-05-15
26,SBSI,Southside Bancshares Inc,TAS,0.53,0.56,5.66,2019-04-26
34,SBT,Sterling Bancorp Inc,After Market Close,0.25,0.3,20.0,2019-04-29
22,SBUX,Starbucks Corp,TAS,0.56,0.6,7.14,2019-04-25
31,SC,Santander Consumer USA Holdings Inc,TAS,0.68,0.7,2.94,2019-04-30
26,SCBH,Seacoast Commerce Banc Holdings,Time Not Supplied,,,,2019-04-18
48,SCCO,Southern Copper Corp,TAS,0.52,0.5,-3.85,2019-04-29
51,SCCO,Southern Copper Corp,After Market Close,0.52,0.5,-3.85,2019-04-29
15,SCHN,Schnitzer Steel Industries Inc,TAS,0.46,0.48,4.35,2019-04-04
18,SCHN,Schnitzer Steel Industries Inc,TAS,0.61,0.63,3.28,2019-06-26
28,SCHW,Charles Schwab Corp,TAS,0.66,0.69,4.55,2019-04-15
92,SCI,Service Corporation International,TAS,0.41,0.47,14.63,2019-04-24
76,SCIA,SCI Engineered Materials Inc,Time Not Supplied,,,,2019-04-30
59,SCIL,Scientific Learning Corp,TAS,,,,2019-05-14
85,SCKT,Socket Mobile Inc,TAS,,,,2019-04-24
81,SCL,Stepan Co,TAS,1.27,1.31,3.15,2019-04-30
82,SCL,Stepan Co,Before Market Open,1.27,1.31,3.15,2019-04-30
47,SCM,Stellus Capital Investment Corp,TAS,0.35,0.27,-22.86,2019-05-10
85,SCOO,School Specialty Inc,After Market Close,,,,2019-05-08
72,SCOR,Comscore Inc,TAS,-0.39,-0.46,-17.95,2019-05-08
51,SCPH,scPharmaceuticals Inc,Before Market Open,-0.52,-0.47,9.62,2019-05-08
13,SCS,Steelcase Inc,After Market Close,0.18,0.15,-16.67,2019-06-19
10,SCS,Steelcase Inc,TAS,0.18,0.15,-16.67,2019-06-20
45,SCSG,SouthCrest Financial Group Inc,Time Not Supplied,0.14,0.14,,2019-04-24
10,SCVL,Shoe Carnival Inc,After Market Close,0.84,0.91,8.33,2019-05-22
12,SCWX,Secureworks Corp,Before Market Open,-0.05,-0.02,60.0,2019-06-05
26,SD,SandRidge Energy Inc,TAS,0.22,,-100.0,2019-05-09
82,SDI,Standard Diversified Inc,TAS,,,,2019-05-08
35,SDLPF,Seadrill Partners LLC,Time Not Supplied,,,,2019-05-23
11,SDPI,Superior Drilling Products Inc,TAS,,-0.01,,2019-05-09
37,SDRL,Seadrill Ltd,Time Not Supplied,-1.93,-2.03,-5.18,2019-05-23
37,SDVI,Signature Devices Inc,Time Not Supplied,,,,2019-05-16
40,SE,Sea Ltd,TAS,-0.65,-0.64,1.54,2019-05-21
11,SEAC,SeaChange International Inc,After Market Close,-0.02,-0.03,-50.0,2019-04-10
25,SEAC,SeaChange International Inc,After Market Close,-0.05,-0.2,-300.0,2019-06-06
66,SEAS,SeaWorld Entertainment Inc,TAS,-0.63,-0.44,30.16,2019-05-07
24,SEB,Seaboard Corp,TAS,,,,2019-04-30
11,SECO,Secoo Holding Ltd,TAS,0.03,0.05,66.67,2019-04-04
15,SECO,Secoo Holding Ltd,TAS,0.03,0.05,66.67,2019-06-13
40,SEDG,Solaredge Technologies Inc,TAS,0.6,0.64,6.67,2019-05-06
32,SEE,Sealed Air Corp,TAS,0.57,0.59,3.51,2019-05-01
90,SEIC,SEI Investments Co,TAS,0.76,0.73,-3.95,2019-04-24
64,SEII,Sharing Economy International Inc,Time Not Supplied,,,,2019-04-18
72,SELB,Selecta Biosciences Inc,TAS,-0.35,-0.31,11.43,2019-05-09
49,SELF,Global Self Storage Inc,Time Not Supplied,,,,2019-04-01
19,SELF,Global Self Storage Inc,Time Not Supplied,,,,2019-05-15
56,SEM,Select Medical Holdings Corp,After Market Close,0.27,0.27,,2019-05-02
46,SEMG,SemGroup Corp,TAS,-0.02,-0.37,-1750.0,2019-05-07
8,SENEA,Seneca Foods Corp,TAS,,,,2019-06-13
4,SENEB,Seneca Foods Corp,TAS,,,,2019-06-13
80,SENR,Strategic Environmental & Energy Resources Inc,Before Market Open,,,,2019-05-14
84,SENS,Senseonics Holdings Inc,TAS,-0.14,-0.17,-21.43,2019-05-09
94,SERV,Servicemaster Global Holdings Inc,TAS,0.31,0.33,6.45,2019-05-07
20,SESN,Sesen Bio Inc,TAS,-0.09,-0.08,11.11,2019-05-13
92,SF,Stifel Financial Corp,TAS,1.21,1.32,9.09,2019-04-30
14,SFBC,Sound Financial Bancorp Inc,Time Not Supplied,,,,2019-04-26
9,SFBS,ServisFirst Bancshares Inc,TAS,0.64,0.65,1.56,2019-04-15
59,SFDL,Security Federal Corp,After Market Close,,,,2019-04-29
67,SFE,Safeguard Scientifics Inc,TAS,0.77,1.05,36.36,2019-05-02
43,SFHI,Sports Field Holdings Inc,Time Not Supplied,,,,2019-04-16
24,SFHI,Sports Field Holdings Inc,Time Not Supplied,,,,2019-05-23
16,SFIX,Stitch Fix Inc,After Market Close,-0.03,0.07,333.33,2019-06-05
21,SFL,Ship Finance International Ltd,Time Not Supplied,0.25,0.31,24.0,2019-05-21
25,SFM,Sprouts Farmers Market Inc,TAS,0.41,0.46,12.2,2019-05-02
40,SFNC,Simmons First National Corp,TAS,0.54,0.51,-5.56,2019-04-22
1,SFST,Southern First Bancshares Inc,Time Not Supplied,0.72,0.78,8.33,2019-04-12
68,SFUN,Fang Holdings Ltd,Before Market Open,0.15,-0.1,-166.67,2019-04-26
7,SFUN,Fang Holdings Ltd,TAS,0.15,-0.1,-166.67,2019-06-17
95,SG,Sirius International Insurance Group Ltd,TAS,0.45,0.74,64.44,2019-05-07
46,SGA,Saga Communications Inc,TAS,,,,2019-05-10
61,SGB,Southwest Georgia Financial Corp,TAS,,,,2019-04-23
26,SGBI,Sangui Biotech International Inc,Time Not Supplied,,,,2019-05-03
30,SGBI,Sangui Biotech International Inc,Time Not Supplied,,,,2019-05-14
18,SGBX,SG Blocks Inc,TAS,-2.8,-2.4,14.29,2019-05-13
92,SGC,Superior Group of Companies Inc,TAS,0.24,0.16,-33.33,2019-04-25
92,SGEN,Seattle Genetics Inc,TAS,-0.3,-0.08,73.33,2019-04-25
17,SGH,Smart Global Holdings Inc,After Market Close,0.37,0.34,-8.11,2019-06-27
69,SGLB,Sigma Labs Inc,Before Market Open,-1.4,-1.9,-35.71,2019-04-01
67,SGMO,Sangamo Therapeutics Inc,TAS,-0.25,-0.41,-64.0,2019-05-08
52,SGMS,Scientific Games Corp,After Market Close,-0.04,-0.26,-550.0,2019-05-07
36,SGRP,SPAR Group Inc,After Market Close,,,,2019-04-15
18,SGRP,SPAR Group Inc,TAS,,,,2019-05-15
62,SGRY,Surgery Partners Inc,TAS,-0.28,-0.42,-50.0,2019-05-08
21,SGSI,Spectrum Global Solutions Inc,Time Not Supplied,,,,2019-05-15
4,SGU,Star Group LP,TAS,,,,2019-05-01
70,SHAK,Shake Shack Inc,TAS,0.13,0.13,,2019-05-02
39,SHBI,Shore Bancshares Inc,After Market Close,0.32,0.3,-6.25,2019-04-18
78,SHBI,Shore Bancshares Inc,After Market Close,0.32,0.3,-6.25,2019-04-25
96,SHEN,Shenandoah Telecommunications Co,TAS,0.26,0.28,7.69,2019-05-09
4,SHIP,Seanergy Maritime Holdings Corp,TAS,-3.95,-3.23,18.23,2019-06-14
16,SHLO,Shiloh Industries Inc,TAS,0.01,0.24,2300.0,2019-06-10
25,SHO,Sunstone Hotel Investors Inc,TAS,0.03,0.05,66.67,2019-05-06
43,SHOO,Steven Madden Ltd,Before Market Open,0.36,0.42,16.67,2019-04-25
62,SHOP,Shopify Inc,TAS,-0.04,0.06,250.0,2019-04-30
80,SHW,Sherwin-Williams Co,TAS,3.66,3.6,-1.64,2019-04-23
3,SIAF,Sino Agro Food Inc,After Market Close,,,,2019-04-15
2,SIAF,Sino Agro Food Inc,Before Market Open,,,,2019-05-17
61,SIBN,SI-BONE Inc,After Market Close,-0.25,-0.38,-52.0,2019-05-08
35,SIC,Select Interior Concepts Inc,TAS,0.16,0.01,-93.75,2019-05-10
80,SIEB,Siebert Financial Corp,Time Not Supplied,,,,2019-05-15
60,SIEN,Sientra Inc,TAS,-0.78,-0.91,-16.67,2019-05-08
2,SIF,SIFCO Industries Inc,Time Not Supplied,,,,2019-05-10
67,SIFY,Sify Technologies Ltd,TAS,,,,2019-04-22
10,SIG,Signet Jewelers Ltd,TAS,3.82,3.96,3.66,2019-04-03
26,SIG,Signet Jewelers Ltd,TAS,-0.23,0.08,134.78,2019-06-06
2,SIGI,Selective Insurance Group Inc,TAS,0.93,0.9,-3.23,2019-05-01
24,SILC,Silicom Ltd,TAS,0.46,0.52,13.04,2019-04-29
73,SIMO,Silicon Motion Technology Corp,After Market Close,0.35,0.42,20.0,2019-05-02
19,SINA,SINA Corp,Before Market Open,0.37,0.4,8.11,2019-05-23
6,SING,SinglePoint Inc,Time Not Supplied,,,,2019-04-08
16,SINO,Sino-Global Shipping America Ltd,After Market Close,-0.01,-0.09,-800.0,2019-05-15
59,SINT,SINTX Technologies Inc,Time Not Supplied,-23.1,-18.9,18.18,2019-05-16
57,SIRI,Sirius XM Holdings Inc,TAS,0.05,0.03,-40.0,2019-04-24
64,SITC,Site Centers Corp,TAS,0.03,0.15,400.0,2019-04-23
57,SITE,SiteOne Landscape Supply Inc,TAS,-0.49,-0.5,-2.04,2019-05-01
79,SITO,Sito Mobile Ltd,TAS,-0.12,-0.2,-66.67,2019-05-15
78,SIVB,SVB Financial Group,After Market Close,4.77,5.44,14.05,2019-04-25
69,SIX,Six Flags Entertainment Corp,TAS,-0.86,-0.82,4.65,2019-04-23
9,SJM,J M Smucker Co,TAS,1.95,2.08,6.67,2019-06-06
17,SJT,San Juan Basin Royalty Trust,Time Not Supplied,,,,2019-05-10
53,SJW,SJW Group,TAS,0.14,0.21,50.0,2019-04-24
20,SKAS,Saker Aviation Services Inc,Time Not Supplied,,,,2019-05-15
53,SKT,Tanger Factory Outlet Centers Inc,TAS,0.67,0.66,-1.49,2019-05-06
88,SKX,Skechers USA Inc,TAS,0.72,0.71,-1.39,2019-04-18
13,SKY,Skyline Champion Corp,TAS,0.2,0.26,30.0,2019-05-22
22,SKYW,SkyWest Inc,TAS,1.15,1.33,15.65,2019-04-25
84,SLAB,Silicon Laboratories Inc,TAS,0.47,0.59,25.53,2019-04-24
91,SLB,Schlumberger NV,TAS,0.3,0.3,,2019-04-18
18,SLCA,U.S. Silica Holdings Inc,TAS,-0.13,-0.08,38.46,2019-05-01
71,SLCT,Select Bancorp Inc,Time Not Supplied,0.2,0.17,-15.0,2019-04-30
43,SLG,SL Green Realty Corp,TAS,0.42,0.52,23.81,2019-04-17
71,SLGD,Scott's Liquid Gold Inc,Time Not Supplied,,,,2019-05-10
90,SLGG,Super League Gaming Inc,After Market Close,-0.61,-0.57,6.56,2019-05-14
21,SLGL,Sol Gel Technologies Ltd,Time Not Supplied,-0.6,-0.3,50.0,2019-05-22
61,SLGN,Silgan Holdings Inc,TAS,0.43,0.46,6.98,2019-04-24
44,SLM,SLM Corp,TAS,0.3,0.34,13.33,2019-04-17
31,SLMBP,SLM Corp,TAS,,,,2019-04-17
97,SLNO,Soleno Therapeutics Inc,TAS,-0.29,-0.22,24.14,2019-05-13
11,SLP,Simulations Plus Inc,TAS,0.1,0.12,20.0,2019-04-09
63,SLRC,Solar Capital Ltd,TAS,0.46,0.44,-4.35,2019-05-06
13,SLRK,Solera National Bancorp Inc,Before Market Open,,,,2019-04-18
32,SLRK,Solera National Bancorp Inc,Time Not Supplied,,,,2019-04-24
80,SLRX,Salarius Pharmaceuticals Inc,TAS,,,,2019-05-01
2,SM,SM Energy Co,TAS,-0.21,-0.34,-61.9,2019-05-02
25,SMAR,Smartsheet Inc,After Market Close,-0.18,-0.12,33.33,2019-06-05
36,SMBC,Southern Missouri Bancorp Inc,TAS,0.74,0.76,2.7,2019-04-23
37,SMBK,SmartFinancial Inc,TAS,0.4,0.34,-15.0,2019-04-25
7,SMCI,Super Micro Computer Inc,TAS,0.5,0.28,-44.0,2019-05-17
77,SMED,Sharps Compliance Corp,TAS,-0.01,-0.07,-600.0,2019-04-24
22,SMG,Scotts Miracle-Gro Co,TAS,3.42,3.64,6.43,2019-05-01
3,SMGI,SMG Industries Inc,Time Not Supplied,,,,2019-04-29
77,SMHI,SEACOR Marine Holdings Inc,Time Not Supplied,-0.6,-1.11,-85.0,2019-05-10
66,SMID,Smith-Midland Corp,Time Not Supplied,,,,2019-05-14
13,SMIT,Schmitt Industries Inc,Time Not Supplied,,,,2019-04-10
10,SMLR,Semler Scientific Inc,TAS,0.18,0.23,27.78,2019-04-29
86,SMMF,Summit Financial Group Inc,Time Not Supplied,0.54,0.56,3.7,2019-04-25
34,SMP,Standard Motor Products Inc,TAS,0.6,0.57,-5.0,2019-04-30
7,SMPL,Simply Good Foods Co,TAS,0.13,0.15,15.38,2019-04-04
30,SMRT,Stein Mart Inc,TAS,,,,2019-05-22
72,SMSI,Smith Micro Software Inc,TAS,,0.02,,2019-05-08
9,SMTA,Spirit MTA REIT,TAS,,,,2019-05-10
8,SMTC,Semtech Corp,TAS,0.33,0.34,3.03,2019-05-29
59,SMTX,SMTC Corp,After Market Close,0.01,0.05,400.0,2019-05-08
87,SNA,Snap-On Inc,TAS,,,,2019-04-18
32,SNAP,Snap Inc,TAS,-0.12,-0.1,16.67,2019-04-23
23,SNBP,Sun Biopharma Inc,Time Not Supplied,,,,2019-05-14
47,SNBR,Sleep Number Corp,TAS,0.73,0.8,9.59,2019-04-17
77,SND,Smart Sand Inc,TAS,0.1,0.1,,2019-05-07
93,SNDR,Schneider National Inc,TAS,0.32,0.21,-34.38,2019-05-02
29,SNDX,Syndax Pharmaceuticals Inc,TAS,-0.55,-0.53,3.64,2019-05-06
54,SNES,SenesTech Inc,TAS,-2.0,-2.0,,2019-05-15
32,SNFCA,Security National Financial Corp,Time Not Supplied,,,,2019-04-01
35,SNFCA,Security National Financial Corp,Time Not Supplied,,,,2019-05-16
22,SNGX,Soligenix Inc,TAS,-0.13,-0.09,30.77,2019-05-14
88,SNH,Senior Housing Properties Trust,TAS,0.13,0.13,,2019-05-09
98,SNHNL,Senior Housing Properties Trust,TAS,,,,2019-05-09
32,SNHY,Sun Hydraulics Corp,TAS,0.62,0.63,1.61,2019-05-07
31,SNPS,Synopsys Inc,After Market Close,1.09,1.16,6.42,2019-05-22
63,SNR,New Senior Investment Group Inc,TAS,-0.13,-0.14,-7.69,2019-05-03
56,SNSS,Sunesis Pharmaceuticals Inc,After Market Close,-0.17,-0.1,41.18,2019-05-08
89,SNV,Synovus Financial Corp,TAS,0.89,0.98,10.11,2019-04-23
29,SNWV,SANUWAVE Health Inc,TAS,-0.01,-0.01,,2019-05-21
7,SNX,SYNNEX Corp,TAS,2.71,2.86,5.54,2019-06-25
48,SNYR,Synergy CHC Corp,Time Not Supplied,,,,2019-05-03
56,SNZYQ,Sanchez Energy Corp,TAS,,,,2019-05-08
95,SO,Southern Co,TAS,0.72,0.7,-2.78,2019-05-01
53,SODI,Solitron Devices Inc,Time Not Supplied,,,,2019-05-10
15,SOGO,Sogou Inc,TAS,,-0.01,,2019-04-29
26,SOHO,Sotherly Hotels Inc,TAS,-0.05,-0.12,-140.0,2019-05-06
21,SOHOO,Sotherly Hotels Inc,TAS,,,,2019-05-06
23,SOHU,Sohu.com Ltd,Before Market Open,-1.48,-1.39,6.08,2019-04-29
87,SOI,Solaris Oilfield Infrastructure Inc,TAS,0.42,0.44,4.76,2019-05-01
9,SOL,ReneSola Ltd,Before Market Open,-0.11,-0.14,-27.27,2019-04-08
20,SOL,ReneSola Ltd,TAS,-0.11,-0.14,-27.27,2019-06-27
38,SOLO,Electrameccanica Vehicles Corp,Time Not Supplied,-0.11,-0.62,-463.64,2019-04-01
38,SOLO,Electrameccanica Vehicles Corp,Time Not Supplied,-0.11,-0.62,-463.64,2019-05-07
64,SOMC,Southern Michigan Bancorp Inc,Time Not Supplied,,,,2019-04-24
53,SON,Sonoco Products Co,TAS,0.8,0.85,6.25,2019-04-18
12,SONA,Southern National Bancorp of Virginia Inc,TAS,0.32,0.25,-21.88,2019-04-26
9,SONM,Sonim Technologies Inc,Time Not Supplied,-0.29,-0.39,-34.48,2019-06-24
14,SORL,Sorl Auto Parts Inc,Before Market Open,0.27,0.46,70.37,2019-04-01
25,SORL,Sorl Auto Parts Inc,Before Market Open,0.27,0.46,70.37,2019-05-15
77,SP,SP Plus Corp,TAS,0.45,0.6,33.33,2019-05-01
73,SPAR,Spartan Motors Inc,TAS,0.03,0.04,33.33,2019-05-02
79,SPB,Spectrum Brands Holdings Inc,TAS,0.36,0.26,-27.78,2019-05-08
67,SPCB,Supercom Ltd,Before Market Open,,,,2019-05-16
18,SPCB,Supercom Ltd,TAS,,,,2019-06-10
53,SPEX,Spherix Inc,TAS,,,,2019-05-16
6,SPFI,South Plains Financial Inc,Time Not Supplied,0.32,0.32,,2019-06-24
8,SPG,Simon Property Group Inc,TAS,1.67,1.78,6.59,2019-04-30
27,SPGI,S&P Global Inc,TAS,2.13,2.11,-0.94,2019-05-02
33,SPI,Spi Energy Co Ltd,Time Not Supplied,,,,2019-04-30
63,SPIN,Spine Injury Solutions Inc,Time Not Supplied,,,,2019-04-01
57,SPIN,Spine Injury Solutions Inc,Time Not Supplied,,,,2019-05-15
76,SPKE,Spark Energy Inc,TAS,-0.09,-0.09,,2019-05-07
61,SPKEP,Spark Energy Inc,TAS,,,,2019-05-07
29,SPLK,Splunk Inc,After Market Close,-0.14,0.02,114.29,2019-05-23
