,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
47,LQDA,Liquidia Technologies Inc,TAS,-0.7,-0.62,11.43,2019-02-26
58,LQDT,Liquidity Services Inc,TAS,-0.14,-0.1,28.57,2019-02-07
68,LQMT,Liquidmetal Technologies Inc,TAS,,,,2019-03-05
57,LRCX,Lam Research Corp,TAS,3.66,3.87,5.74,2019-01-23
65,LRN,K12 Inc,TAS,0.56,0.59,5.36,2019-01-22
27,LSBK,Lake Shore Bancorp Inc,Time Not Supplied,,,,2019-01-28
39,LSBK,Lake Shore Bancorp Inc,Time Not Supplied,,,,2019-01-30
34,LSCC,Lattice Semiconductor Corp,After Market Close,0.08,0.08,,2019-02-12
94,LSI,Life Storage Inc,After Market Close,0.78,1.98,153.85,2019-02-19
9,LSTR,Landstar System Inc,TAS,1.59,1.68,5.66,2019-01-30
21,LSYN,Liberated Syndication Inc,Time Not Supplied,,,,2019-03-14
23,LTBR,Lightbridge Corp,TAS,,,,2019-03-29
9,LTC,LTC Properties Inc,TAS,0.62,0.77,24.19,2019-02-28
25,LTHM,Livent Corp,TAS,0.23,0.23,,2019-02-11
6,LTRX,Lantronix Inc,TAS,0.03,0.03,,2019-01-24
25,LTS,Ladenburg Thalmann Financial Services Inc,Before Market Open,0.01,0.01,,2019-03-15
66,LUB,Luby's Inc,TAS,,,,2019-01-28
2,LULU,Lululemon Athletica Inc,TAS,1.74,1.85,6.32,2019-03-27
27,LUNA,Luna Innovations Inc,TAS,,,-100.0,2019-03-04
8,LUV,Southwest Airlines Co,TAS,1.07,1.17,9.35,2019-01-24
34,LUVU,Luvu Brands Inc,After Market Close,,,,2019-02-14
41,LVS,Las Vegas Sands Corp,TAS,0.84,0.77,-8.33,2019-01-23
16,LVWD,Live World Inc,After Market Close,,,,2019-02-06
4,LW,Lamb Weston Holdings Inc,TAS,0.72,0.8,11.11,2019-01-04
86,LX,LexinFintech Holdings Ltd,TAS,0.22,0.58,163.64,2019-03-14
87,LX,LexinFintech Holdings Ltd,TAS,0.22,0.58,163.64,2019-03-14
56,LXFR,Luxfer Holdings PLC,TAS,0.3,0.4,33.33,2019-03-12
62,LXP,Lexington Realty Trust,TAS,0.05,0.1,100.0,2019-02-27
53,LXRX,Lexicon Pharmaceuticals Inc,TAS,-0.29,-0.16,44.83,2019-03-13
59,LXU,LSB Industries Inc,TAS,0.15,-1.06,-806.67,2019-02-26
55,LYB,LyondellBasell Industries NV,Before Market Open,2.26,1.83,-19.03,2019-02-01
86,LYTS,LSI Industries Inc,TAS,0.12,0.03,-75.0,2019-01-23
27,LYV,Live Nation Entertainment Inc,TAS,-0.74,-0.8,-8.11,2019-02-28
18,LZB,La-Z-Boy Inc,TAS,0.55,0.63,14.55,2019-02-19
23,M,Macy's Inc,TAS,0.02,0.01,-50.0,2019-02-26
17,MA,Mastercard Inc,TAS,1.52,1.55,1.97,2019-01-31
17,MAA,Mid-America Apartment Communities Inc,After Market Close,0.49,0.53,8.16,2019-01-29
2,MAAL,Marketing Alliance Inc,Before Market Open,,,,2019-02-22
41,MAC,Macerich Co,TAS,0.29,0.08,-72.41,2019-02-07
70,MACK,Merrimack Pharmaceuticals Inc,TAS,-0.64,,,2019-03-06
52,MAGS,Magal Security Systems Ltd,TAS,,,,2019-03-27
77,MAIN,Main Street Capital Corp,TAS,0.63,0.69,9.52,2019-02-28
24,MAN,ManpowerGroup Inc,Before Market Open,2.19,2.44,11.42,2019-01-31
4,MANH,Manhattan Associates Inc,TAS,0.37,0.46,24.32,2019-02-05
42,MANT,ManTech International Corp,TAS,0.52,0.5,-3.85,2019-02-20
56,MANU,Manchester United PLC,TAS,22.38,16.26,-27.35,2019-02-14
8,MAR,Marriott International Inc,TAS,1.39,1.44,3.6,2019-02-28
55,MAS,Masco Corp,TAS,0.56,0.64,14.29,2019-02-06
47,MASI,Masimo Corp,TAS,0.73,0.83,13.7,2019-02-26
28,MAT,Mattel Inc,TAS,-0.16,0.04,125.0,2019-02-07
90,MATW,Matthews International Corp,TAS,0.54,0.5,-7.41,2019-01-31
51,MATX,Matson Inc,TAS,0.47,0.48,2.13,2019-02-21
11,MAXR,Maxar Technologies Inc,Before Market Open,0.64,0.06,-90.63,2019-02-28
79,MAYS,J.W. Mays Inc,Before Market Open,,,,2019-03-06
8,MBCN,Middlefield Banc Corp,Before Market Open,0.48,0.52,8.33,2019-01-17
13,MBCQ,MB Bancorp Inc,Time Not Supplied,,,,2019-03-13
59,MBFI,MB Financial Inc,Before Market Open,,,,2019-01-22
7,MBI,MBIA Inc,TAS,-0.23,1.2,621.74,2019-02-28
33,MBII,Marrone Bio Innovations Inc,TAS,-0.05,-0.07,-40.0,2019-03-14
18,MBIN,Merchants Bancorp,After Market Close,0.55,0.51,-7.27,2019-01-30
14,MBIO,Mustang Bio Inc,Before Market Open,-0.27,-0.44,-62.96,2019-03-18
29,MBRX,Moleculin Biotech Inc,Time Not Supplied,-0.1,-0.1,,2019-02-21
29,MBUU,Malibu Boats Inc,TAS,0.74,0.86,16.22,2019-02-06
33,MBWM,Mercantile Bank Corp,TAS,0.61,0.7,14.75,2019-01-22
66,MC,Moelis & Co,TAS,0.67,0.77,14.93,2019-02-06
30,MCB,Metropolitan Bank Holding Corp,Before Market Open,0.76,0.75,-1.32,2019-01-24
44,MCBC,Macatawa Bank Corp,Time Not Supplied,0.2,0.21,5.0,2019-01-24
42,MCC,Medley Capital Corp,TAS,0.03,0.03,,2019-02-11
51,MCD,Mcdonald's Corp,TAS,1.89,1.97,4.23,2019-01-30
15,MCEP,Mid-Con Energy Partners LP,After Market Close,-0.01,0.02,300.0,2019-03-01
29,MCEP,Mid-Con Energy Partners LP,After Market Close,-0.01,0.02,300.0,2019-03-12
43,MCF,Contango Oil & Gas Co,TAS,-0.17,-1.16,-582.35,2019-03-18
31,MCFT,Mastercraft Boat Holdings Inc,TAS,0.59,0.64,8.47,2019-02-07
4,MCHP,Microchip Technology Inc,TAS,1.58,1.66,5.06,2019-02-05
5,MCHX,Marchex Inc,TAS,,0.02,100.0,2019-02-13
66,MCK,McKesson Corp,TAS,3.16,3.4,7.59,2019-01-31
22,MCO,Moody's Corp,TAS,1.67,1.63,-2.4,2019-02-15
67,MCRAA,McRae Industries Inc,After Market Close,,,,2019-03-18
74,MCRB,Seres Therapeutics Inc,TAS,-0.5,-0.52,-4.0,2019-03-06
75,MCRB,Seres Therapeutics Inc,Before Market Open,-0.5,-0.52,-4.0,2019-03-06
30,MCRI,Monarch Casino & Resort Inc,After Market Close,0.42,0.39,-7.14,2019-02-20
54,MCRN,Milacron Holdings Corp,TAS,0.37,0.48,29.73,2019-02-21
26,MCS,Marcus Corp,TAS,0.34,0.41,20.59,2019-02-01
53,MCS,Marcus Corp,TAS,0.34,0.41,20.59,2019-02-21
33,MCY,Mercury General Corp,TAS,0.21,-0.26,-223.81,2019-02-11
32,MD,MEDNAX Inc,TAS,0.9,0.92,2.22,2019-02-07
46,MDB,MongoDB Inc,After Market Close,-0.38,-0.26,31.58,2019-03-13
12,MDC,MDC Holdings Inc,TAS,1.07,0.88,-17.76,2019-01-31
39,MDCA,MDC Partners Inc,TAS,0.27,-1.46,-640.74,2019-03-15
63,MDCO,Medicines Co,TAS,-0.61,-0.62,-1.64,2019-02-27
24,MDLZ,Mondelez International Inc,TAS,0.63,0.63,,2019-01-30
32,MDP,Meredith Corp,TAS,1.37,1.53,11.68,2019-02-11
64,MDR,McDermott International Inc,TAS,0.17,-1.55,-1011.76,2019-02-25
39,MDRR,Medalist Diversified Reit Inc,Time Not Supplied,,,,2019-03-12
15,MDRX,Allscripts Healthcare Solutions Inc,TAS,0.21,0.2,-4.76,2019-02-21
8,MDT,Medtronic PLC,TAS,1.24,1.29,4.03,2019-02-19
74,MDU,Mdu Resources Group Inc,Time Not Supplied,0.42,0.39,-7.14,2019-02-05
38,MDU,Montana-Dakota Utilities Co,Before Market Open,0.42,0.39,-7.14,2019-02-06
20,MDWD,Mediwound Ltd,TAS,-0.15,0.39,360.0,2019-03-25
61,MED,Medifast Inc,TAS,1.21,1.3,7.44,2019-02-26
17,MEDP,Medpace Holdings Inc,TAS,0.67,0.76,13.43,2019-02-26
52,MEET,Meet Group Inc,TAS,0.12,0.12,,2019-03-06
76,MEI,Methode Electronics Inc,TAS,0.53,0.82,54.72,2019-03-07
56,MELI,MercadoLibre Inc,TAS,-0.13,-0.05,61.54,2019-02-26
26,MELR,Melrose Bancorp Inc,Time Not Supplied,0.18,0.2,11.11,2019-02-06
49,MERC,Mercer International Inc,TAS,0.78,0.76,-2.56,2019-02-14
6,MESA,Mesa Air Group Inc,Before Market Open,0.5,0.55,10.0,2019-02-04
13,MESA,Mesa Air Group Inc,TAS,0.5,0.55,10.0,2019-02-05
28,MET,Metlife Inc,TAS,1.28,1.35,5.47,2019-02-06
33,METC,Ramaco Resources Inc,TAS,0.06,0.08,33.33,2019-03-20
21,MFA,MFA Financial Inc,TAS,0.18,0.13,-27.78,2019-02-21
59,MFIN,Medallion Financial Corp,TAS,0.01,-0.32,-3300.0,2019-02-28
78,MFNC,Mackinac Financial Corp,Time Not Supplied,0.3,0.35,16.67,2019-01-31
3,MFSF,MutualFirst Financial Inc,TAS,0.66,0.61,-7.58,2019-01-31
39,MG,Mistras Group Inc,TAS,0.22,0.06,-72.73,2019-03-11
20,MGEE,MGE Energy Inc,TAS,,,,2019-02-22
51,MGEN,miRagen Therapeutics Inc,TAS,-0.31,-0.33,-6.45,2019-03-13
68,MGI,MoneyGram International Inc,TAS,0.12,0.01,-91.67,2019-02-11
69,MGLN,Magellan Health Inc,TAS,1.65,-0.77,-146.67,2019-02-28
18,MGM,MGM Resorts International,TAS,0.13,-0.06,-146.15,2019-02-13
51,MGNX,MacroGenics Inc,TAS,-1.02,-1.06,-3.92,2019-02-26
6,MGP,MGM Growth Properties LLC,TAS,0.26,0.26,,2019-02-14
47,MGPC,Moregain Pictures Inc,Time Not Supplied,,,,2019-03-13
33,MGPI,MGP Ingredients Inc,TAS,0.56,0.69,23.21,2019-02-27
69,MGRC,McGrath RentCorp,TAS,0.77,0.99,28.57,2019-02-26
35,MGTA,Magenta Therapeutics Inc,Time Not Supplied,-0.56,-0.5,10.71,2019-03-19
76,MGY,Magnolia Oil & Gas Corp,TAS,0.29,0.21,-27.59,2019-02-26
40,MGYR,Magyar Bancorp Inc,Time Not Supplied,,,,2019-01-24
75,MHGU,Meritage Hospitality Group Inc,Time Not Supplied,,,,2019-02-05
49,MHH,Mastech Digital Inc,TAS,,,,2019-02-12
57,MHK,Mohawk Industries Inc,TAS,2.49,2.53,1.61,2019-02-07
32,MHLD,Maiden Holdings Ltd,TAS,-0.01,-2.56,-25500.0,2019-03-15
89,MHO,M/I Homes Inc,TAS,1.1,1.32,20.0,2019-02-05
24,MIC,Macquarie Infrastructure Corp,TAS,0.32,-0.01,-103.12,2019-02-20
34,MICR,Micron Solutions Inc,Time Not Supplied,,,,2019-03-19
44,MIDD,Middleby Corp,TAS,1.64,1.7,3.66,2019-02-27
17,MIK,Michaels Companies Inc,TAS,1.42,1.44,1.41,2019-03-19
70,MIME,Mimecast Ltd,TAS,0.06,0.09,50.0,2019-02-11
50,MINI,Mobile Mini Inc,TAS,0.57,0.53,-7.02,2019-02-01
5,MITK,Mitek Systems Inc,TAS,0.02,0.03,50.0,2019-01-29
9,MITT,AG Mortgage Investment Trust Inc,TAS,0.51,0.47,-7.84,2019-02-26
29,MJCO,Majesco,TAS,,,,2019-01-30
65,MKC,McCormick & Company Inc,TAS,1.7,1.67,-1.76,2019-01-24
10,MKC,McCormick & Company Inc,TAS,1.03,1.12,8.74,2019-03-26
78,MKGI,Monaker Group Inc,Time Not Supplied,,,,2019-02-05
46,MKL,Markel Corp,TAS,3.15,-53.88,-1810.48,2019-02-05
3,MKTX,Marketaxess Holdings Inc,TAS,1.16,1.21,4.31,2019-01-30
62,MKTY,Mechanical Technology Inc,Time Not Supplied,,,,2019-02-26
48,MLAB,Mesa Laboratories Inc,After Market Close,0.8,0.21,-73.75,2019-02-04
59,MLCO,Melco Resorts & Entertainment Ltd,Before Market Open,0.24,0.27,12.5,2019-02-19
24,MLHC,M Line Holdings Inc,Time Not Supplied,,,,2019-02-07
24,MLHR,Herman Miller Inc,TAS,0.59,0.64,8.47,2019-03-20
3,MLI,Mueller Industries Inc,TAS,0.22,0.42,90.91,2019-02-05
76,MLM,Martin Marietta Materials Inc,TAS,1.74,1.5,-13.79,2019-02-12
56,MLNT,Melinta Therapeutics Inc,TAS,-4.32,-3.94,8.8,2019-03-13
27,MLNX,Mellanox Technologies Ltd,After Market Close,1.3,1.42,9.23,2019-01-30
48,MLP,Maui Land & Pineapple Company Inc,Before Market Open,,,,2019-02-20
29,MLR,Miller Industries Inc,TAS,,,,2019-03-07
14,MLVF,Malvern Bancorp Inc,Before Market Open,0.33,0.27,-18.18,2019-01-25
22,MLVF,Malvern Bancorp Inc,Before Market Open,0.33,0.27,-18.18,2019-01-31
24,MMAC,MMA Capital Holdings Inc,TAS,,,,2019-03-13
55,MMC,Marsh & McLennan Companies Inc,TAS,1.04,1.09,4.81,2019-01-31
14,MMI,Marcus & Millichap Inc,TAS,0.53,0.66,24.53,2019-02-20
27,MMLP,Martin Midstream Partners LP,TAS,0.21,-0.02,-109.52,2019-02-13
0,MMM,3M Co,TAS,2.28,2.31,1.32,2019-01-29
24,MMND,Mastermind Inc,Time Not Supplied,,,,2019-01-16
46,MMND,Mastermind Inc,Time Not Supplied,,,,2019-02-26
32,MMP,Magellan Midstream Partners LP,TAS,1.18,1.37,16.1,2019-01-31
37,MMS,Maximus Inc,TAS,0.8,0.86,7.5,2019-02-07
22,MMSI,Merit Medical Systems Inc,TAS,0.45,0.48,6.67,2019-02-26
8,MMYT,MakeMyTrip Ltd,Before Market Open,-0.37,-0.28,24.32,2019-01-24
1,MN,Manning & Napier Inc,After Market Close,0.04,0.04,,2019-02-05
16,MNDO,Mind CTI Ltd,TAS,,,,2019-03-04
68,MNK,Mallinckrodt Plc,TAS,1.92,2.18,13.54,2019-02-26
67,MNKD,MannKind Corp,TAS,0.22,-0.06,-127.27,2019-02-26
4,MNOV,MediciNova Inc,After Market Close,-0.14,,100.0,2019-02-13
54,MNR,Monmouth Real Estate Investment Corp,TAS,0.1,-0.36,-460.0,2019-02-07
15,MNRO,Monro Inc,TAS,0.6,0.61,1.67,2019-01-31
37,MNST,Monster Beverage Corp,TAS,0.4,0.43,7.5,2019-02-27
66,MNTA,Momenta Pharmaceuticals Inc,TAS,-0.5,-0.1,80.0,2019-02-21
91,MNTX,Manitex International Inc,TAS,0.08,0.06,-25.0,2019-03-14
8,MO,Altria Group Inc,TAS,0.95,0.95,,2019-01-31
27,MOBL,MobileIron Inc,TAS,0.03,0.03,,2019-02-07
87,MOD,Modine Manufacturing Co,TAS,0.34,0.42,23.53,2019-01-31
7,MODN,Model N Inc,TAS,,0.03,,2019-02-05
96,MOFG,Midwestone Financial Group Inc,TAS,0.66,0.62,-6.06,2019-01-24
68,MOGU,Mogu Inc,Time Not Supplied,-0.12,-0.09,25.0,2019-02-25
57,MOH,Molina Healthcare Inc,TAS,1.52,3.07,101.97,2019-02-11
64,MOJO,MOJO Organics Inc,Time Not Supplied,,,,2019-01-22
61,MOMO,Momo Inc,TAS,0.49,0.57,16.33,2019-03-12
47,MORN,Morningstar Inc,TAS,,,,2019-02-21
45,MOS,Mosaic Co,TAS,0.57,0.77,35.09,2019-02-25
20,MOSY,MoSys Inc,TAS,,0.2,,2019-02-20
35,MOTS,Motus GI Holdings Inc,Time Not Supplied,-0.32,-0.34,-6.25,2019-03-27
39,MOV,Movado Group Inc,TAS,0.55,0.67,21.82,2019-03-28
25,MOZO,M101 Corp,Time Not Supplied,,,,2019-02-20
0,MPAA,Motorcar Parts of America Inc,Before Market Open,0.38,0.35,-7.89,2019-01-08
6,MPAA,Motorcar Parts of America Inc,TAS,0.38,0.35,-7.89,2019-02-11
10,MPB,Mid Penn Bancorp Inc,Time Not Supplied,,,,2019-01-28
51,MPC,Marathon Petroleum Corp,TAS,1.96,2.22,13.27,2019-02-07
65,MPLX,MPLX LP,TAS,0.66,0.58,-12.12,2019-02-07
59,MPW,Medical Properties Trust Inc,TAS,0.22,0.21,-4.55,2019-02-07
83,MPWR,Monolithic Power Systems Inc,TAS,0.98,0.99,1.02,2019-02-12
39,MPX,Marine Products Corp,TAS,0.19,0.14,-26.32,2019-01-23
66,MR,Montage Resources Corp,TAS,0.64,1.16,81.25,2019-02-14
26,MR,Montage Resources Corp,TAS,0.64,1.16,81.25,2019-03-12
71,MRAM,Everspin Technologies Inc,After Market Close,-0.22,-0.2,9.09,2019-03-14
1,MRC,MRC Global Inc,TAS,0.1,0.04,-60.0,2019-02-14
26,MRCC,Monroe Capital Corp,TAS,0.36,0.38,5.56,2019-03-05
7,MRCY,Mercury Systems Inc,TAS,0.42,0.47,11.9,2019-01-29
23,MRGE,Mirage Energy Corp,Time Not Supplied,,,,2019-02-11
11,MRGE,Mirage Energy Corp,Time Not Supplied,,,,2019-03-27
48,MRIC,MRI Interventions Inc,After Market Close,,,,2019-03-11
45,MRIN,Marin Software Inc,TAS,,,,2019-02-14
15,MRK,Merck & Co Inc,TAS,1.03,1.04,0.97,2019-02-01
29,MRLN,Marlin Business Services Corp,TAS,0.54,0.51,-5.56,2019-01-31
69,MRNA,Moderna Inc,Time Not Supplied,-0.36,-1.78,-394.44,2019-03-06
26,MRO,Marathon Oil Corp,TAS,0.14,0.15,7.14,2019-02-13
36,MRSN,Mersana Therapeutics Inc,TAS,-0.69,-0.97,-40.58,2019-03-08
9,MRTN,Marten Transport Ltd,After Market Close,0.27,0.29,7.41,2019-01-24
0,MRVL,Marvell Technology Group Ltd,TAS,0.25,0.25,,2019-03-07
32,MS,Morgan Stanley,TAS,0.89,0.8,-10.11,2019-01-17
41,MSA,MSA Safety Inc,TAS,1.27,1.27,,2019-02-21
42,MSA,MSA Safety Inc,After Market Close,1.27,1.27,,2019-02-21
55,MSBF,MSB Financial Corp,After Market Close,,,,2019-02-05
49,MSBI,Midland States Bancorp Inc,After Market Close,0.64,0.67,4.69,2019-01-24
17,MSBI,Midland States Bancorp Inc,TAS,0.64,0.67,4.69,2019-01-25
34,MSC,Studio City International Holdings Ltd,TAS,0.07,0.07,,2019-02-19
23,MSCI,MSCI Inc,TAS,1.3,1.31,0.77,2019-01-31
16,MSEX,Middlesex Water Co,After Market Close,0.42,0.43,2.38,2019-03-08
68,MSFT,Microsoft Corp,TAS,1.09,1.1,0.92,2019-01-30
17,MSG,Madison Square Garden Co,TAS,2.73,3.42,25.27,2019-02-01
16,MSGN,MSG Networks Inc,TAS,0.63,0.58,-7.94,2019-02-05
26,MSI,Motorola Solutions Inc,After Market Close,2.53,2.63,3.95,2019-01-30
5,MSM,MSC Industrial Direct Co Inc,TAS,1.32,1.33,0.76,2019-01-09
65,MSN,Emerson Radio Corp,Time Not Supplied,,,,2019-02-14
17,MSON,Misonix Inc,TAS,-0.17,-0.09,47.06,2019-02-06
4,MSTR,MicroStrategy Inc,TAS,1.21,0.3,-75.21,2019-01-29
27,MSVB,Mid-Southern Bancorp Inc,Time Not Supplied,,,,2019-02-06
17,MTB,M&T Bank Corp,TAS,3.5,3.76,7.43,2019-01-17
31,MTBC,MTBC Inc,TAS,-0.19,-0.19,,2019-03-20
1,MTCH,Match Group Inc,After Market Close,0.38,0.43,13.16,2019-02-06
36,MTD,Mettler-Toledo International Inc,After Market Close,6.75,6.85,1.48,2019-02-06
64,MTDR,Matador Resources Co,TAS,0.26,0.37,42.31,2019-02-26
79,MTEX,Mannatech Inc,TAS,,,,2019-03-12
19,MTG,MGIC Investment Corp,TAS,0.39,0.42,7.69,2019-01-17
65,MTH,Meritage Homes Corp,TAS,1.52,1.91,25.66,2019-01-30
85,MTLS,Materialise NV,TAS,0.04,0.01,-75.0,2019-03-06
34,MTN,Vail Resorts Inc,TAS,4.83,5.02,3.93,2019-03-08
8,MTOR,Meritor Inc,TAS,0.61,0.79,29.51,2019-01-29
74,MTRN,Materion Corp,TAS,0.53,0.65,22.64,2019-02-14
44,MTRX,Matrix Service Co,TAS,0.19,0.14,-26.32,2019-02-06
27,MTSC,MTS Systems Corp,TAS,0.54,0.59,9.26,2019-02-04
90,MTSI,MACOM Technology Solutions Holdings Inc,TAS,0.2,0.2,,2019-02-05
48,MTW,Manitowoc Company Inc,TAS,,0.16,,2019-02-07
14,MTX,Minerals Technologies Inc,TAS,1.16,1.17,0.86,2019-01-31
6,MTZ,MasTec Inc,TAS,1.06,1.07,0.94,2019-02-28
37,MU,Micron Technology Inc,TAS,1.67,1.71,2.4,2019-03-20
19,MUEL,Paul Mueller Co,After Market Close,,,,2019-03-15
12,MUEL,Paul Mueller Co,After Market Close,,,,2019-03-20
44,MUR,Murphy Oil Corp,TAS,0.28,0.31,10.71,2019-01-31
15,MUSA,Murphy USA Inc,TAS,2.36,2.38,0.85,2019-01-30
39,MUX,McEwen Mining Inc,TAS,-0.04,-0.06,-50.0,2019-02-21
60,MVBF,MVB Financial Corp,Before Market Open,0.24,0.24,,2019-02-14
3,MVC,MVC Capital Inc,Before Market Open,0.12,0.08,-33.33,2019-01-14
25,MVC,MVC Capital Inc,Before Market Open,0.12,0.08,-33.33,2019-03-11
67,MVIS,MicroVision Inc,After Market Close,-0.09,-0.13,-44.44,2019-03-05
71,MVIS,MicroVision Inc,TAS,-0.09,-0.13,-44.44,2019-03-05
90,MVO,MV Oil Trust,Time Not Supplied,,,,2019-03-12
53,MWA,Mueller Water Products Inc,TAS,0.07,0.07,,2019-02-04
25,MX,MagnaChip Semiconductor Corp,After Market Close,0.07,0.1,42.86,2019-02-04
43,MXC,Mexco Energy Corp,After Market Close,,,,2019-02-12
3,MXIM,Maxim Integrated Products Inc,TAS,0.62,0.6,-3.23,2019-01-29
95,MXL,MaxLinear Inc,TAS,0.19,0.2,5.26,2019-02-05
94,MYE,Myers Industries Inc,TAS,0.06,0.13,116.67,2019-02-28
90,MYFW,First Western Financial Inc,Time Not Supplied,0.22,0.22,,2019-01-24
73,MYGN,Myriad Genetics Inc,TAS,0.39,0.38,-2.56,2019-02-05
70,MYL,Mylan NV,TAS,1.36,1.3,-4.41,2019-02-26
87,MYOK,MyoKardia Inc,Before Market Open,-0.52,-0.38,26.92,2019-02-28
30,MYOK,MyoKardia Inc,TAS,-0.52,-0.38,26.92,2019-03-04
46,MYOS,MYOS RENS Technology Inc,Before Market Open,-0.13,,100.0,2019-03-28
67,MYOV,Myovant Sciences Ltd,TAS,-0.98,-1.04,-6.12,2019-02-07
50,MYRG,MYR Group Inc,TAS,0.52,0.64,23.08,2019-03-06
17,NAII,Natural Alternatives International Inc,Time Not Supplied,,,,2019-02-12
17,NANX,Nanophase Technologies Corp,TAS,,,,2019-03-28
11,NAP,Navios Maritime Midstream Partners LP,Time Not Supplied,,,,2019-01-29
88,NASB,NASB Financial Inc,After Market Close,,,,2019-02-06
2,NASB,NASB Financial Inc,After Market Close,,,,2019-02-07
1,NAT,Nordic American Tanker Ltd,After Market Close,0.01,-0.05,-600.0,2019-02-19
41,NATH,Nathan's Famous Inc,Before Market Open,,,,2019-02-01
59,NATI,National Instruments Corp,TAS,0.44,0.42,-4.55,2019-01-29
13,NATR,Natures Sunshine Products Inc,TAS,,,,2019-03-07
10,NAV,Navistar International Corp,TAS,0.16,0.11,-31.25,2019-03-08
32,NAVB,Navidea Biopharmaceuticals Inc,TAS,,,,2019-03-07
48,NAVI,Navient Corp,TAS,0.47,0.58,23.4,2019-01-22
1,NBEV,New Age Beverages Corp,TAS,-0.03,-0.18,-500.0,2019-03-29
24,NBHC,National Bank Holdings Corp,TAS,0.54,0.55,1.85,2019-01-24
26,NBIX,Neurocrine Biosciences Inc,TAS,0.18,0.19,5.56,2019-02-05
12,NBL,Noble Energy Inc,Before Market Open,0.13,0.12,-7.69,2019-02-18
7,NBLX,Noble Midstream Partners LP,TAS,1.03,1.04,0.97,2019-02-19
43,NBN,Northeast Bancorp,TAS,0.71,0.56,-21.13,2019-01-29
53,NBR,Nabors Industries Ltd,TAS,-0.17,-0.55,-223.53,2019-02-26
0,NBTB,NBT Bancorp Inc,TAS,0.65,0.81,24.62,2019-01-27
61,NBY,NovaBay Pharmaceuticals Inc,TAS,-0.08,-0.07,12.5,2019-03-28
80,NC,NACCO Industries Inc,TAS,,,,2019-03-06
4,NCBS,Nicolet Bankshares Inc,After Market Close,0.98,1.11,13.27,2019-01-15
63,NCLH,Norwegian Cruise Line Holdings Ltd,TAS,0.79,0.85,7.59,2019-02-21
85,NCMI,National CineMedia Inc,TAS,0.19,0.21,10.53,2019-02-21
47,NCNA,NuCana PLC,After Market Close,-19.05,-11.0,42.26,2019-03-07
72,NCR,NCR Corp,TAS,0.82,0.84,2.44,2019-02-07
13,NCRE,New Century Resources Corp,Time Not Supplied,,,,2019-03-27
31,NCSM,NCS Multistage Holdings Inc,TAS,-0.04,-0.06,-50.0,2019-03-08
7,NCV,Allianzgi Convertible & Income Fund,Time Not Supplied,,,,2019-01-29
11,NDAQ,Nasdaq Inc,TAS,1.27,1.26,-0.79,2019-01-30
41,NDLS,Noodles & Co,TAS,0.02,0.01,-50.0,2019-03-14
31,NDRA,ENDRA Life Sciences Inc,Time Not Supplied,,,,2019-03-11
53,NDSN,Nordson Corp,TAS,1.12,0.92,-17.86,2019-02-20
49,NE,Noble Corporation PLC,TAS,-0.38,-0.36,5.26,2019-02-20
6,NECB,Northeast Community Bancorp Inc,Time Not Supplied,,,,2019-02-01
47,NEE,NextEra Energy Inc,Before Market Open,1.53,1.49,-2.61,2019-01-25
52,NEM,Newmont Mining Corp,Before Market Open,0.25,0.4,60.0,2019-02-20
3,NEO,Neogenomics Inc,TAS,0.05,0.06,20.0,2019-02-19
14,NEOG,Neogen Corp,TAS,0.27,0.25,-7.41,2019-03-26
24,NEON,Neonode Inc,TAS,-0.16,-0.08,50.0,2019-03-07
95,NEOS,Neos Therapeutics Inc,Before Market Open,-0.28,-0.23,17.86,2019-03-14
45,NEP,Nextera Energy Partners LP,Before Market Open,0.56,-0.39,-169.64,2019-01-25
6,NEPH,Nephros Inc,Time Not Supplied,,,,2019-01-04
12,NEPH,Nephros Inc,Time Not Supplied,,,,2019-01-09
69,NEPH,Nephros Inc,Time Not Supplied,,,,2019-03-12
89,NERV,Minerva Neurosciences Inc,TAS,-0.35,-0.34,2.86,2019-03-12
43,NES,Nuverra Environmental Solutions Inc,TAS,,,,2019-03-12
28,NESR,National Energy Services Reunited Corp,TAS,0.29,0.21,-27.59,2019-02-25
52,NEU,NewMarket Corp,TAS,5.68,4.53,-20.25,2019-02-06
76,NEW,Puxin Ltd,TAS,,,,2019-03-05
16,NEWM,New Media Investment Group Inc,TAS,0.46,0.22,-52.17,2019-02-27
34,NEWR,New Relic Inc,TAS,0.12,0.19,58.33,2019-02-06
15,NEWT,Newtek Business Services Corp,TAS,0.54,0.57,5.56,2019-03-06
9,NEXA,Nexa Resources SA,TAS,0.17,0.08,-52.94,2019-02-19
19,NFBK,Northfield Bancorp Inc,After Market Close,0.2,0.21,5.0,2019-01-25
34,NFBK,Northfield Bancorp Inc,After Market Close,0.2,0.21,5.0,2019-01-30
67,NFG,National Fuel Gas Co,TAS,1.05,1.12,6.67,2019-01-31
29,NFLX,Netflix Inc,TAS,0.24,0.3,25.0,2019-01-17
2,NFX,Newfield Exploration Co,After Market Close,,,,2019-02-18
23,NGHC,National General Holdings Corp,TAS,0.29,0.3,3.45,2019-02-25
50,NGL,NGL Energy Partners LP,TAS,0.08,0.64,700.0,2019-02-11
